Phone,Price,Mobile Link,Brand,Color,Storage
"SAMSUNG Galaxy M04 (Light Green, 128 GB)","₹8,799",https://www.flipkart.com/samsung-galaxy-m04-light-green-128-gb/p/itm51be2bd2271b2?pid=MOBGMAZRBJ5VKZSE&lid=LSTMOBGMAZRBJ5VKZSEMA07RD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_573&otracker=browse&fm=organic&iid=9a30882e-99bb-4d81-afe4-2dbe806d41a1.MOBGMAZRBJ5VKZSE.SEARCH&ppt=None&ppn=None&ssid=590cvq82xs0000001713048236946,SAMSUNG,Blue Black,128 GB
SAMSUNG GURU GT,"₹1,270",https://www.flipkart.com/samsung-guru-gt/p/itm15efc9f269431?pid=MOBG9ZWKBF3KCBQG&lid=LSTMOBG9ZWKBF3KCBQGEYAFUP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_574&otracker=browse&fm=organic&iid=9a30882e-99bb-4d81-afe4-2dbe806d41a1.MOBG9ZWKBF3KCBQG.SEARCH&ppt=None&ppn=None&ssid=590cvq82xs0000001713048236946,SAMSUNG,Stardust Silver,256 GB
"Apple iPhone 14 Plus (Yellow, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-14-plus-yellow-128-gb/p/itme660a4bfe5de6?pid=MOBGNHT7DSWFGNRJ&lid=LSTMOBGNHT7DSWFGNRJFCNDHY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_575&otracker=browse&fm=organic&iid=9a30882e-99bb-4d81-afe4-2dbe806d41a1.MOBGNHT7DSWFGNRJ.SEARCH&ppt=None&ppn=None&ssid=590cvq82xs0000001713048236946,Apple,Glimmer Black,128 GB
Kechaoda K113,"₹1,230",https://www.flipkart.com/kechaoda-k113/p/itm22d892af7754e?pid=MOBGBPEZTPN8K9UW&lid=LSTMOBGBPEZTPN8K9UWH2JNBP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_24_576&otracker=browse&fm=organic&iid=9a30882e-99bb-4d81-afe4-2dbe806d41a1.MOBGBPEZTPN8K9UW.SEARCH&ppt=None&ppn=None&ssid=590cvq82xs0000001713048236946,Kechaoda,Aurora Gold,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_577&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIGMqZVYlKfIdPnZOvs5KMnxqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,REDMI,2a,Not available
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_578&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIHEac_RrGY-mkkl11ot4mfAWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Starfrost White,128 GB
"REDMI Note 12 (Sunrise Gold, 64 GB)","₹10,499",https://www.flipkart.com/redmi-note-12-sunrise-gold-64-gb/p/itm5d170187bcbf0?pid=MOBGNYHZ7ZGHES2V&lid=LSTMOBGNYHZ7ZGHES2VAOTRKH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_579&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGNYHZ7ZGHES2V.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,REDMI,Power Black,64 GB
Kechaoda A27,₹968,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFDXMFJDYRNKS8&lid=LSTMOBFDXMFJDYRNKS8ZQRXVK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_580&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBFDXMFJDYRNKS8.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Kechaoda,Ocean Green,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_581&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIHMRaLKVRGlCpFWbumvjzhlykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Xiaomi,Charcoal Black,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_582&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIEUncLZch_SLodF9VeNuVx2hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Ice Blue,128 GB
"REDMI 12 5G (Moonstone Silver, 256 GB)","₹14,723",https://www.flipkart.com/redmi-12-5g-moonstone-silver-256-gb/p/itm035be5dca93db?pid=MOBGZF9P4ZUCBJCE&lid=LSTMOBGZF9P4ZUCBJCEOYNHSC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_583&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGZF9P4ZUCBJCE.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,REDMI,Ink blue,128 GB
"Apple iPhone 14 ((PRODUCT)RED, 128 GB)","₹58,999",https://www.flipkart.com/apple-iphone-14-product-red-128-gb/p/itm1f78a4e1a1d76?pid=MOBGHWFHFBJVSW22&lid=LSTMOBGHWFHFBJVSW22H8TJ3V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_584&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGHWFHFBJVSW22.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Apple,Ash Black,128 GB
"Tecno Spark 20 (Gravity Black, 128 GB)","₹9,699",https://www.flipkart.com/tecno-spark-20-gravity-black-128-gb/p/itm72f307ec25bb4?pid=MOBGXSRHZGSDGQNY&lid=LSTMOBGXSRHZGSDGQNY8MIIZT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_585&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGXSRHZGSDGQNY.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Tecno,Ink blue,128 GB
Micromax X412,₹899,https://www.flipkart.com/micromax-x412/p/itm1d1df2e8a9012?pid=MOBFGWJHDFJHFGZF&lid=LSTMOBFGWJHDFJHFGZFVYA6A3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_586&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBFGWJHDFJHFGZF.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Micromax,Royal Blue,64 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_587&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIGMgEjPO0POzNszUkn1WXSi1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,REDMI,White,512 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_588&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIGub2jOFMlZGI4iJV2xuYa5lQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Groovy Violet,128 GB
Nokia 105 Classic Dual SIM With Charger,"₹1,198",https://www.flipkart.com/nokia-105-classic-dual-sim-charger/p/itmd11573b9adec1?pid=MOBGW986BUSKHDUF&lid=LSTMOBGW986BUSKHDUFU84THM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_589&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGW986BUSKHDUF.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Nokia,Starshine Green,128 GB
"OPPO A59 5G (Silk Gold, 128 GB)","₹13,999",https://www.flipkart.com/oppo-a59-5g-silk-gold-128-gb/p/itmb953e8a228a44?pid=MOBGW4JKMFU3MDJ7&lid=LSTMOBGW4JKMFU3MDJ7OPOQ0O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_590&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGW4JKMFU3MDJ7.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,OPPO,Satin Blue,64 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_591&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIE_4c2e7hqBSk6euEa6schbDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Glacier Blue,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_592&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIFSYXrd5Efueso-MMGpgRIJBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Sea Green,64 GB
Micromax J2,₹949,https://www.flipkart.com/micromax-j2/p/itm2fed24aa6877e?pid=MOBGGURGJWNB9FHG&lid=LSTMOBGGURGJWNB9FHGEHPSMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_593&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGGURGJWNB9FHG.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Micromax,Jade Black,128 GB
Nokia 2660 DS 4G Flip,"₹4,999",https://www.flipkart.com/nokia-2660-ds-4g-flip/p/itm0c845783e18d9?pid=MOBGHJAYGHTWYGGF&lid=LSTMOBGHJAYGHTWYGGFEI94IW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_594&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGHJAYGHTWYGGF.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Nokia,Jazzy Green,128 GB
"Apple iPhone 14 Plus (Yellow, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-14-plus-yellow-128-gb/p/itme660a4bfe5de6?pid=MOBGNHT7DSWFGNRJ&lid=LSTMOBGNHT7DSWFGNRJFCNDHY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_595&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGNHT7DSWFGNRJ.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,Apple,Glimmer Black,128 GB
"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","₹8,799",https://www.flipkart.com/samsung-galaxy-m04-dark-blue-128-gb/p/itm51be2bd2271b2?pid=MOBGMB5DNAGA9FTR&lid=LSTMOBGMB5DNAGA9FTRDL7WUJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_596&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGMB5DNAGA9FTR.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Ice Blue,128 GB
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_597&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIGzY706TZG1-kQfEpLCz_axOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Blue Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_598&otracker=browse&fm=organic&iid=en_JzL31YiYOCdrNCtSxna89wzj3PWaVTQXuTCanHhXFIFViAooTeS3oZxnyysV6-cEQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Stardust Silver,256 GB
"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)","₹17,999",https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-prism-silver-128-gb/p/itm055143784ac74?pid=MOBGRHRP7QSDSQGH&lid=LSTMOBGRHRP7QSDSQGH4YJPSW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_599&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGRHRP7QSDSQGH.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Glimmer Black,128 GB
"SAMSUNG Galaxy M04 (Light Green, 128 GB)","₹8,799",https://www.flipkart.com/samsung-galaxy-m04-light-green-128-gb/p/itm51be2bd2271b2?pid=MOBGMAZRBJ5VKZSE&lid=LSTMOBGMAZRBJ5VKZSEMA07RD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_25_600&otracker=browse&fm=organic&iid=9debf2bb-abce-495e-b529-9234aa9880cd.MOBGMAZRBJ5VKZSE.SEARCH&ppt=None&ppn=None&ssid=po0d286gu80000001713048238924,SAMSUNG,Aurora Gold,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_601&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJxPe4Cf1tCDOQr-iYUWZqa9qifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,REDMI,2a,Not available
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_602&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJzkSzMrnd-Hj9U9TKWkuNrXWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Starfrost White,128 GB
"SAMSUNG Galaxy A15 5G (Light Blue, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-light-blue-128-gb/p/itm7ebaa454bf5cb?pid=MOBGWD85TPKVHRUA&lid=LSTMOBGWD85TPKVHRUAJQPLRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_603&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGWD85TPKVHRUA.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Power Black,64 GB
SAMSUNG Metro 313,"₹1,686",https://www.flipkart.com/samsung-metro-313/p/itmfggykzdqffhes?pid=MOBE9EZPEZZZ9UFE&lid=LSTMOBE9EZPEZZZ9UFERGHWWN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_604&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBE9EZPEZZZ9UFE.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Ocean Green,128 GB
"Nokia 225 4G DS Keypad Mobile with Long Battery Life,Built-in Camera","₹3,698",https://www.flipkart.com/nokia-225-4g-ds-keypad-mobile-long-battery-life-built-in-camera/p/itme1f4a04cb319b?pid=MOBFWGC95P78HQ7R&lid=LSTMOBFWGC95P78HQ7RWTT2KQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_605&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBFWGC95P78HQ7R.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,Nokia,Charcoal Black,128 GB
"vivo V30 5G (Classic Black, 256 GB)","₹37,999",https://www.flipkart.com/vivo-v30-5g-classic-black-256-gb/p/itme3a94b78a025f?pid=MOBGYGCBHGAK8WGS&lid=LSTMOBGYGCBHGAK8WGSJSYWAR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_606&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGYGCBHGAK8WGS.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,vivo,Ice Blue,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_607&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJyxYucmvOr-WjGBR1l4MqudykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_608&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJxsZPZ6T1z-RfoUC_R31iBkhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Ash Black,128 GB
"vivo V30 5G (Peacock Green, 256 GB)","₹37,999",https://www.flipkart.com/vivo-v30-5g-peacock-green-256-gb/p/itme3a94b78a025f?pid=MOBGYGCBFZ25GARG&lid=LSTMOBGYGCBFZ25GARGEKKR32&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_609&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGYGCBFZ25GARG.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,vivo,Ink blue,128 GB
"vivo V30 5G (Andaman Blue, 256 GB)","₹37,999",https://www.flipkart.com/vivo-v30-5g-andaman-blue-256-gb/p/itme3a94b78a025f?pid=MOBGYGCB4ZQNFMZF&lid=LSTMOBGYGCB4ZQNFMZFLHY5E4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_610&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGYGCB4ZQNFMZF.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,vivo,Royal Blue,64 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_611&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJxsSiWs8Gv5NWqk5KPxJTQs1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,REDMI,White,512 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_612&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJzNHNUmt4UZrBruaKgLJaVylQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Groovy Violet,128 GB
Micromax S117,₹998,https://www.flipkart.com/micromax-s117/p/itm9578dec932dff?pid=MOBGXC4HM6HMNZKD&lid=LSTMOBGXC4HM6HMNZKDJBWLGK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_613&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGXC4HM6HMNZKD.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,Micromax,Starshine Green,128 GB
Micromax S117,₹998,https://www.flipkart.com/micromax-s117/p/itm9578dec932dff?pid=MOBGXC4HGZJHZDDF&lid=LSTMOBGXC4HGZJHZDDFP456LZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_614&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGXC4HGZJHZDDF.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,Micromax,Satin Blue,64 GB
Nokia 2660 DS 4G Flip,"₹4,938",https://www.flipkart.com/nokia-2660-ds-4g-flip/p/itm0c845783e18d9?pid=MOBGHJB2FATVEFBM&lid=LSTMOBGHJB2FATVEFBMD3JM3G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_615&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGHJB2FATVEFBM.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,Nokia,Glacier Blue,128 GB
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,549",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HMH5Z3MQCK&lid=LSTMOBGW5HMH5Z3MQCK9XYXU5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_616&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGW5HMH5Z3MQCK.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,itel,Sea Green,64 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_617&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJypugsjceUkSpWLD4l6l_OaDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Jade Black,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_618&otracker=browse&fm=organic&iid=en_zdKw_rOE6w6ACmnqc3mXcZ4RKZ5L9PrO34Orx_wpSJzc5Sf6FZqxlFugKjC2OQSqBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,SAMSUNG,Jazzy Green,128 GB
"REDMI A2 (Aqua Blue, 64 GB)","₹7,499",https://www.flipkart.com/redmi-a2-aqua-blue-64-gb/p/itmd348285abf422?pid=MOBGZF9PMQKNFZ6C&lid=LSTMOBGZF9PMQKNFZ6CWO1GSU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_619&otracker=browse&fm=organic&iid=78736180-0302-4c2f-9ae0-cce9b6c9ceed.MOBGZF9PMQKNFZ6C.SEARCH&ppt=None&ppn=None&ssid=lt7xnxvbdc0000001713048241098,REDMI,Glimmer Black,128 GB
