Phone,Price,Mobile Link,Brand,Color,Storage
"REDMI Note 12 (Sunrise Gold, 128 GB)","₹12,499",https://www.flipkart.com/redmi-note-12-sunrise-gold-128-gb/p/itm4e485ddec3bbf?pid=MOBGNYHZ7WRZ2RGT&lid=LSTMOBGNYHZ7WRZ2RGTPK1VQE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_281&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGNYHZ7WRZ2RGT.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,REDMI,Jade Black,128 GB
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","₹12,986",https://www.flipkart.com/iqoo-z6-lite-5g-without-charger-stellar-green-128-gb/p/itm88d04cfbbe289?pid=MOBGK92RVTDURMSF&lid=LSTMOBGK92RVTDURMSFOMLAS9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_282&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGK92RVTDURMSF.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,IQOO,Jazzy Green,128 GB
"realme Narzo N53 (Feather Black, 64 GB)","₹7,990",https://www.flipkart.com/realme-narzo-n53-feather-black-64-gb/p/itm3061a0a591574?pid=MOBGPYGZZU4Y4MED&lid=LSTMOBGPYGZZU4Y4MED3XRMAQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_283&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGPYGZZU4Y4MED.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,realme,Glimmer Black,128 GB
"REDMI 12 5G (Pastel Blue, 256 GB)","₹14,915",https://www.flipkart.com/redmi-12-5g-pastel-blue-256-gb/p/itm80cc959e28dc7?pid=MOBGZF9PTEGX5JXZ&lid=LSTMOBGZF9PTEGX5JXZDHED2N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_284&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGZF9PTEGX5JXZ.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,REDMI,Ice Blue,128 GB
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8S2TF4CAGN&lid=LSTMOBGWH8S2TF4CAGNYBR2EJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_285&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGWH8S2TF4CAGN.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,realme,Blue Black,128 GB
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SERYVVPV8&lid=LSTMOBGWH8SERYVVPV8SQMM6S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_286&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGWH8SERYVVPV8.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,realme,Stardust Silver,256 GB
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,546",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HN7DGXGNMS&lid=LSTMOBGW5HN7DGXGNMSGE5K9G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_287&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGW5HN7DGXGNMS.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,itel,Glimmer Black,128 GB
"IQOO Z7s 5G (?Pacific Night, 128 GB)","₹16,237",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYGMXWYFYPMX&lid=LSTMOBGPYGMXWYFYPMXBBPUXX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_288&otracker=browse&fm=organic&iid=08d99b92-541d-4e96-9179-0a915132141e.MOBGPYGMXWYFYPMX.SEARCH&ppt=None&ppn=None&ssid=o22tdgh1g00000001713282814784,IQOO,Aurora Gold,128 GB
"IQOO Z7s 5G (Pacific Night, 128 GB)","₹17,890",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYHAGPZRYRYR&lid=LSTMOBGPYHAGPZRYRYRPHXSNZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_289&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGPYHAGPZRYRYR.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,IQOO,2a,Not available
"REDMI Note 13 5G (Arctic White, 128 GB)","₹17,178",https://www.flipkart.com/redmi-note-13-5g-arctic-white-128-gb/p/itm82475e073eb2e?pid=MOBGXYWXEJMWZYUR&lid=LSTMOBGXYWXEJMWZYURGMLZVY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_290&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGXYWXEJMWZYUR.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,REDMI,Starfrost White,128 GB
"realme P1 5G (Phoenix Red, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BXSENZRV3&lid=LSTMOBGYQ6BXSENZRV35OQT6P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_291&otracker=browse&fm=organic&iid=en_OaNwQsgjmu9_l090OYr0u92eQRguPPShGM7S1IrxFLjgEbM9SRrmISBEE1COvZ3YozU5BiE4khAM7fTsR3A69PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,realme,Power Black,64 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_292&otracker=browse&fm=organic&iid=en_OaNwQsgjmu9_l090OYr0u92eQRguPPShGM7S1IrxFLivWDJFls-eDvt7F9n9PLDoy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,Nothing,Ocean Green,128 GB
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-explorer-red-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SB4QUY3H7&lid=LSTMOBGWH8SB4QUY3H7UBIQFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_293&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGWH8SB4QUY3H7.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,realme,Charcoal Black,128 GB
"realme 12 Pro+ 5G (Submarine Blue, 128 GB)","₹29,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SR7MRR68W&lid=LSTMOBGWH8SR7MRR68WAOGAEA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_294&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGWH8SR7MRR68W.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,realme,Ice Blue,128 GB
"IQOO Z7s 5G (Norway Blue, 128 GB)","₹15,875",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPVH5JJZ4JBSC&lid=LSTMOBGPVH5JJZ4JBSCGPJQAC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_295&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGPVH5JJZ4JBSC.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,IQOO,Ink blue,128 GB
"realme 12 5G (Woodland Green, 128 GB)","₹16,999",https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKW3YMGCC6&lid=LSTMOBGYAFKW3YMGCC6Q0PSG6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_296&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGYAFKW3YMGCC6.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,realme,Ash Black,128 GB
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_297&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGWH8STKHPCKGN.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,realme,Ink blue,128 GB
"Apple iPhone 14 Plus (Starlight, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-14-plus-starlight-128-gb/p/itmc922ddc8af349?pid=MOBGHWFHVCB2YZYR&lid=LSTMOBGHWFHVCB2YZYRBDOEVN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_298&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGHWFHVCB2YZYR.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,Apple,Royal Blue,64 GB
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,499",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HMH5Z3MQCK&lid=LSTMOBGW5HMH5Z3MQCKM25SGP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_299&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGW5HMH5Z3MQCK.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,itel,White,512 GB
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWENQGEQEQ&lid=LSTMOBGWZUWENQGEQEQELG2KS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_300&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGWZUWENQGEQEQ.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,Nokia,Groovy Violet,128 GB
"OnePlus Nord 3 5G (Misty Green, 128 GB)","₹24,199",https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZLUHIEX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_301&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,OnePlus,Starshine Green,128 GB
HOTLINE CLASSIC 312i,₹570,https://www.flipkart.com/hotline-classic-312i/p/itm3b137dcf2da39?pid=MOBGUXFFDZU5F5S5&lid=LSTMOBGUXFFDZU5F5S5VSCOIL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_302&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGUXFFDZU5F5S5.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,HOTLINE,Satin Blue,64 GB
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement",₹922,https://www.flipkart.com/itel-it2163s-4-5cm-1200mah-bt-caller-12-1-month-warranty-111-days-replacement/p/itm10953addeb67f?pid=MOBGZDRFDZDTNG2X&lid=LSTMOBGZDRFDZDTNG2XFUF59U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_303&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGZDRFDZDTNG2X.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,itel,Glacier Blue,128 GB
"IQOO Z7S 5G (Pacific Night, 128 GB)","₹15,750",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPX8YFFNNTCYH&lid=LSTMOBGPX8YFFNNTCYHNQH7UL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_304&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGPX8YFFNNTCYH.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,IQOO,Sea Green,64 GB
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,499",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHPQYRHZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_305&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGW5HBMFG5NJYH.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,itel,Jade Black,128 GB
"realme 12 5G (Twilight Purple, 128 GB)","₹17,999",https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKBG4SPHXJ&lid=LSTMOBGYAFKBG4SPHXJ08ELIU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_306&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGYAFKBG4SPHXJ.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,realme,Jazzy Green,128 GB
"POCO M6 5G (Polaris Green, 256 GB)","₹11,999",https://www.flipkart.com/poco-m6-5g-polaris-green-256-gb/p/itmfe0561d641b16?pid=MOBGXTV9G4DAVQTC&lid=LSTMOBGXTV9G4DAVQTCYGZLUN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_307&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGXTV9G4DAVQTC.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,POCO,Glimmer Black,128 GB
"REDMI 12 5G (Pastel Blue, 128 GB)","₹12,999",https://www.flipkart.com/redmi-12-5g-pastel-blue-128-gb/p/itm78076aae16588?pid=MOBGS7K3BFTXMMGG&lid=LSTMOBGS7K3BFTXMMGGHGLY9K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_308&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGS7K3BFTXMMGG.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,REDMI,Ice Blue,128 GB
Kechaoda K115,₹899,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFPFFZYMPFHRXH&lid=LSTMOBFPFFZYMPFHRXHYCTCUG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_309&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBFPFFZYMPFHRXH.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,Kechaoda,Blue Black,128 GB
KARBONN K531,"₹1,339",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGKA2ABGFCH76N&lid=LSTMOBGKA2ABGFCH76NDAPMWY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_310&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGKA2ABGFCH76N.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,KARBONN,Stardust Silver,256 GB
"Infinix HOT 30 5G (Miami Orange, 128 GB)","₹12,999",https://www.flipkart.com/infinix-hot-30-5g-miami-orange-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQYSBPZXVF&lid=LSTMOBGR4GQYSBPZXVFHGVWBG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_311&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGR4GQYSBPZXVF.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,Infinix,Glimmer Black,128 GB
"OnePlus 12R (Cool Blue, 128 GB)","₹37,636",https://www.flipkart.com/oneplus-12r-cool-blue-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7ACPJHUBF&lid=LSTMOBGXGT7ACPJHUBFDE30IK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_312&otracker=browse&fm=organic&iid=29106d4c-978b-4ed4-8323-b39b345ab5f3.MOBGXGT7ACPJHUBF.SEARCH&ppt=None&ppn=None&ssid=pbjebb9ssg0000001713282815887,OnePlus,Aurora Gold,128 GB
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,645",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YFSBABHVE&lid=LSTMOBGRH6YFSBABHVEUPNWLK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_313&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGRH6YFSBABHVE.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Nokia,2a,Not available
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-navy-128-gb/p/itmcb8fc8eb2e82b?pid=MOBGTKQG8T9ZHJMM&lid=LSTMOBGTKQG8T9ZHJMMA4D1AC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_314&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGTKQG8T9ZHJMM.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Samsung,Starfrost White,128 GB
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,220",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm13dfe84676a79?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7QHFEAV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_315&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGC96FRD7DB2R7.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Nokia,Power Black,64 GB
"POCO M6 5G (Polaris Green, 256 GB)","₹11,999",https://www.flipkart.com/poco-m6-5g-polaris-green-256-gb/p/itmfe0561d641b16?pid=MOBGXTV9G4DAVQTC&lid=LSTMOBGXTV9G4DAVQTCYGZLUN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_316&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGXTV9G4DAVQTC.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,POCO,Ocean Green,128 GB
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_317&otracker=browse&fm=organic&iid=en_tcsu1Ii9T7feeo1IpvmE_2tmLuAGfuchY5BGsvyAU7BTvCKUzXNqTW5lui3XGQPykowP9UOgkblx6Nb6j3vYB_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,realme,Charcoal Black,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_318&otracker=browse&fm=organic&iid=en_tcsu1Ii9T7feeo1IpvmE_2tmLuAGfuchY5BGsvyAU7Ce-2l1rS7n913jQk0Vl8yhy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Nothing,Ice Blue,128 GB
"REDMI Note 13 5G (Arctic White, 256 GB)","₹18,959",https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm82475e073eb2e?pid=MOBGXFFMY54GVFCJ&lid=LSTMOBGXFFMY54GVFCJ4LYFIQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_319&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGXFFMY54GVFCJ.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,REDMI,Ink blue,128 GB
Kechaoda A26,₹934,https://www.flipkart.com/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFDZQBEZURT3RP&lid=LSTMOBFDZQBEZURT3RPOQHZVZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_320&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBFDZQBEZURT3RP.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Kechaoda,Ash Black,128 GB
"POCO X6 Pro 5G (Racing Grey, 512 GB)","₹27,499",https://www.flipkart.com/poco-x6-pro-5g-racing-grey-512-gb/p/itm7134f12949dc7?pid=MOBGWMGBF7F5KBV2&lid=LSTMOBGWMGBF7F5KBV2CAM1M4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_321&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGWMGBF7F5KBV2.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,POCO,Ink blue,128 GB
"Infinix HOT 40i (Starlit Black, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starlit-black-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHWQGSK9RQ&lid=LSTMOBGXZGHWQGSK9RQPEMLHU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_322&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGXZGHWQGSK9RQ.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Infinix,Royal Blue,64 GB
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Field Green, 64 GB)","₹6,270",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-field-green-64-gb/p/itm6d8c14401ec68?pid=MOBGX8N2KHJGG5G9&lid=LSTMOBGX8N2KHJGG5G9D7UKWQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_323&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGX8N2KHJGG5G9.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,itel,White,512 GB
"REDMI A3 (Lake Blue, 128 GB)","₹7,999",https://www.flipkart.com/redmi-a3-lake-blue-128-gb/p/itma528990c1806f?pid=MOBGYFZMVCYZ9VTH&lid=LSTMOBGYFZMVCYZ9VTH4HFVD4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_324&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGYFZMVCYZ9VTH.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,REDMI,Groovy Violet,128 GB
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Brilliant Gold, 64 GB)","₹6,299",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-brilliant-gold-64-gb/p/itm6d8c14401ec68?pid=MOBGX8MGSZHNDZGW&lid=LSTMOBGX8MGSZHNDZGWYQCK8S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_325&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGX8MGSZHNDZGW.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,itel,Starshine Green,128 GB
Kechaoda K10,"₹1,094",https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5TAYJUFG4NGQ&lid=LSTMOBF5TAYJUFG4NGQ42WSNU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_326&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBF5TAYJUFG4NGQ.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Kechaoda,Satin Blue,64 GB
"Motorola g54 5G (Midnight Blue, 128 GB)","₹14,999",https://www.flipkart.com/motorola-g54-5g-midnight-blue-128-gb/p/itm1867d5933e9e8?pid=MOBGQFX8P4HFEUCD&lid=LSTMOBGQFX8P4HFEUCDNGAP9K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_327&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGQFX8P4HFEUCD.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Motorola,Glacier Blue,128 GB
"POCO C65 (Pastel Green, 256 GB)","₹8,999",https://www.flipkart.com/poco-c65-pastel-green-256-gb/p/itme1fa07e0c84ac?pid=MOBGXTV9GHFS38NM&lid=LSTMOBGXTV9GHFS38NMKH3FIC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_328&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGXTV9GHFS38NM.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,POCO,Sea Green,64 GB
"Apple iPhone 14 (Starlight, 128 GB)","₹58,999",https://www.flipkart.com/apple-iphone-14-starlight-128-gb/p/itm3485a56f6e676?pid=MOBGHWFHABH3G73H&lid=LSTMOBGHWFHABH3G73H644UNJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_329&otracker=browse&fm=organic&iid=a5d44392-b8f7-4a86-9e64-6643715590bb.MOBGHWFHABH3G73H.SEARCH&ppt=None&ppn=None&ssid=asrkckv4800000001713282817043,Apple,Jade Black,128 GB
