Phone,Price,Mobile Link,Brand
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_458&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59WMnP2NvbcCuLxNgUCUsZTVWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB,"₹1,369",https://www.flipkart.com/itel-magicx-play-4g-1900-mah-battery-expandable-storage-upto-64gb/p/itma5fabd240e7d1?pid=MOBGHAENX6BUBS7G&lid=LSTMOBGHAENX6BUBS7GN9PSR6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_459&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGHAENX6BUBS7G.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,itel
"vivo Y16 (Steller Black, 64 GB)","₹10,999",https://www.flipkart.com/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FHM9BVYCF&lid=LSTMOBGHV2FHM9BVYCFEOBBNQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_460&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGHV2FHM9BVYCF.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,vivo
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_461&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59VJmXlpKWokeIn8rvb7fDWjkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_462&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59W4KlpTGuYvX8XFc5EeoP_PhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
"Tecno Pova 5 Pro 5G (Dark Illusion, 128 GB)","₹14,999",https://www.flipkart.com/tecno-pova-5-pro-5g-dark-illusion-128-gb/p/itme6afc56397696?pid=MOBGTKBHGDAAJTHZ&lid=LSTMOBGTKBHGDAAJTHZKC2RYP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_463&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGTKBHGDAAJTHZ.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,Tecno
itel it5027,"₹1,167",https://www.flipkart.com/itel-it5027/p/itm01257f2e1fa5f?pid=MOBGU99GJTSNJWPX&lid=LSTMOBGU99GJTSNJWPXJDOOC7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_464&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGU99GJTSNJWPX.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,itel
"OPPO Reno11 5G (Rock Grey, 128 GB)","₹27,999",https://www.flipkart.com/oppo-reno11-5g-rock-grey-128-gb/p/itm5665de8ad650f?pid=MOBGWU4CA2VUZ2F8&lid=LSTMOBGWU4CA2VUZ2F8HROIX2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_465&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGWU4CA2VUZ2F8.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,OPPO
"OPPO Reno11 5G (Wave Green, 128 GB)","₹27,999",https://www.flipkart.com/oppo-reno11-5g-wave-green-128-gb/p/itm5665de8ad650f?pid=MOBGWU4CGHBHMSPR&lid=LSTMOBGWU4CGHBHMSPRK63WF3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_466&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGWU4CGHBHMSPR.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,OPPO
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_467&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59XQO_DIP41DmtGg1X54tLN11TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,REDMI
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_468&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59XknI-FU5ACqcrBcNui85NClQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
Kechaoda K10,₹999,https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5TAYFFBFYFFH&lid=LSTMOBF5TAYFFBFYFFHITLDFK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_469&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBF5TAYFFBFYFFH.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,Kechaoda
"Apple iPhone SE 3rd Gen (Product (Red), 256 GB)","₹64,900",https://www.flipkart.com/apple-iphone-se-3rd-gen-product-red-256-gb/p/itm51cc75e758ac3?pid=MOBGC9K3MQHH6VX9&lid=LSTMOBGC9K3MQHH6VX92OA8HM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_470&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGC9K3MQHH6VX9.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,Apple
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_471&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59W7VN1kNUQ_1X3BrvPPhczuDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_472&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59Xf1ju32vgVc3Zl8va1dCXSBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
"vivo Y16 (Drizzling Gold, 128 GB)","₹9,999",https://www.flipkart.com/vivo-y16-drizzling-gold-128-gb/p/itm72f3a9786718b?pid=MOBGZ8HP4UDJR6UD&lid=LSTMOBGZ8HP4UDJR6UDDDJXTL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_473&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGZ8HP4UDJR6UD.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,vivo
"vivo V30 5G (Classic Black, 256 GB)","₹35,999",https://www.flipkart.com/vivo-v30-5g-classic-black-256-gb/p/itme3a94b78a025f?pid=MOBGYGCBRZXRFZDK&lid=LSTMOBGYGCBRZXRFZDKH0YQUN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_474&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGYGCBRZXRFZDK.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,vivo
"vivo V30 5G (Peacock Green, 256 GB)","₹35,999",https://www.flipkart.com/vivo-v30-5g-peacock-green-256-gb/p/itme3a94b78a025f?pid=MOBGYGCBMNGAQPEX&lid=LSTMOBGYGCBMNGAQPEXKOVQCV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_475&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGYGCBMNGAQPEX.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,vivo
"SAMSUNG Galaxy F54 5G (Meteor Blue, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-meteor-blue-256-gb/p/itmc0ff2e34818c7?pid=MOBGPN55SKDKVRQV&lid=LSTMOBGPN55SKDKVRQVH9B1VD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_476&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGPN55SKDKVRQV.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_477&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59U3n2iXBRDo9NaYKRH1Z6b0OZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_478&otracker=browse&fm=organic&iid=en_vV3_iF7vcmTpLGEYbYRJT5L1ZNcwnqzIRicNUB7f59V2RYuEj97xZNynrUsDcN6IQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,SAMSUNG
"REDMI Note 13 Pro 5G (Arctic White, 128 GB)","₹25,999",https://www.flipkart.com/redmi-note-13-pro-5g-arctic-white-128-gb/p/itm082842b530e7e?pid=MOBGWFHF8BAKMGGS&lid=LSTMOBGWFHF8BAKMGGS0AXKFC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_479&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGWFHF8BAKMGGS.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,REDMI
"I Kall Z19Pro Ultra (champagne, 128 GB)","₹7,590",https://www.flipkart.com/kall-z19pro-ultra-champagne-128-gb/p/itm70dbefe05ca00?pid=MOBGP6TZEDVZF4TG&lid=LSTMOBGP6TZEDVZF4TGNBGK0L&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_480&otracker=browse&fm=organic&iid=a3077938-cf2c-4e4d-9996-a312a3ae31a1.MOBGP6TZEDVZF4TG.SEARCH&ppt=None&ppn=None&ssid=csmh6ismgw0000001713044799602,I
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_481&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYstG-cMguZvJx19n66x1gODqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,REDMI
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_482&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYvBcjcoOSYIrX6N9fEtacJXWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
Kechaoda A27,₹939,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D3GJW4ZBYC&lid=LSTMOBFE4D3GJW4ZBYCMZYMMW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_483&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBFE4D3GJW4ZBYC.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,Kechaoda
itel Circle 1,"₹1,493",https://www.flipkart.com/itel-circle-1/p/itmeb1ec6c22c27e?pid=MOBGW75CFH4HU25F&lid=LSTMOBGW75CFH4HU25FNSKFZO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_484&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGW75CFH4HU25F.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,itel
"Nokia C32 (Breezy Mint, 64 GB)","₹7,499",https://www.flipkart.com/nokia-c32-breezy-mint-64-gb/p/itmbf4372f9a25c7?pid=MOBGPYM3UUYABFYN&lid=LSTMOBGPYM3UUYABFYNJ0N6GF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_485&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGPYM3UUYABFYN.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,Nokia
"vivo T2 5G (Nitro Blaze, 128 GB)","₹17,999",https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_486&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGZBFUHGYHNEMB.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,vivo
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_487&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYs-xaOKW_8e7-QlvkAjq9UDkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_488&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYurwUqE6zGnoF7KneHXiu65hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
"Nokia C32 (Beach Pink, 64 GB)","₹7,499",https://www.flipkart.com/nokia-c32-beach-pink-64-gb/p/itmbf4372f9a25c7?pid=MOBGPYM3SHHCUG5N&lid=LSTMOBGPYM3SHHCUG5NKWGADE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_489&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGPYM3SHHCUG5N.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,Nokia
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB,"₹1,369",https://www.flipkart.com/itel-magicx-play-4g-1900-mah-battery-expandable-storage-upto-64gb/p/itma5fabd240e7d1?pid=MOBGHAENX6BUBS7G&lid=LSTMOBGHAENX6BUBS7GN9PSR6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_490&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGHAENX6BUBS7G.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,itel
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_491&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYsahDjahg9suasgNQkarKYt1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,REDMI
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_492&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYvyKJ-hxdLuWV3-gEvS8O_-lQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
Micromax J2,₹865,https://www.flipkart.com/micromax-j2/p/itm2fed24aa6877e?pid=MOBGG9HWSZYXDWPZ&lid=LSTMOBGG9HWSZYXDWPZKR8BY5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_493&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGG9HWSZYXDWPZ.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,Micromax
"vivo V30 Pro 5G (Classic Black, 256 GB)","₹41,999",https://www.flipkart.com/vivo-v30-pro-5g-classic-black-256-gb/p/itmd7b7a1700c431?pid=MOBGYGCBEM4PVYYM&lid=LSTMOBGYGCBEM4PVYYMGTJS7V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_494&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGYGCBEM4PVYYM.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,vivo
"vivo V30 Pro 5G (Andaman Blue, 256 GB)","₹41,999",https://www.flipkart.com/vivo-v30-pro-5g-andaman-blue-256-gb/p/itmd7b7a1700c431?pid=MOBGYGCBETPD4FQY&lid=LSTMOBGYGCBETPD4FQYIRC4M7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_495&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGYGCBETPD4FQY.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,vivo
"vivo V30 Pro 5G (Classic Black, 512 GB)","₹46,999",https://www.flipkart.com/vivo-v30-pro-5g-classic-black-512-gb/p/itmd7b7a1700c431?pid=MOBGYGCBRYFPGYGS&lid=LSTMOBGYGCBRYFPGYGSBPWFMM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_496&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGYGCBRYFPGYGS.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,vivo
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_497&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYvGCzDp0OneskmGTRGXnbMlDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_498&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYuRXruYTuQU6-hUAOioGe0mBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
"vivo V30 Pro 5G (Andaman Blue, 512 GB)","₹46,999",https://www.flipkart.com/vivo-v30-pro-5g-andaman-blue-512-gb/p/itmd7b7a1700c431?pid=MOBGYGCBNRTAHBBV&lid=LSTMOBGYGCBNRTAHBBVRAKIUN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_499&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGYGCBNRTAHBBV.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,vivo
"REDMI 10 Power (Sporty Orange, 128 GB)","₹14,990",https://www.flipkart.com/redmi-10-power-sporty-orange-128-gb/p/itm97f5d2ec83588?pid=MOBGHDXFV9PCSYXV&lid=LSTMOBGHDXFV9PCSYXV4TSP54&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_500&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGHDXFV9PCSYXV.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,REDMI
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_501&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYt-HmO-oDNG-OMfAq_K-zp7OZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_502&otracker=browse&fm=organic&iid=en_c9D3EcS1Fc6jCBDiCeufELKpqycP_hq3n9fqKhp2XYt3Ey9pdlQC2ZsrAEj4SAM3QbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
"vivo Y16 (Drizzling Gold, 64 GB)","₹9,049",https://www.flipkart.com/vivo-y16-drizzling-gold-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FZHSRM9TS&lid=LSTMOBGHV2FZHSRM9TSLMZZ4B&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_503&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGHV2FZHSRM9TS.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,vivo
"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)","₹16,999",https://www.flipkart.com/samsung-galaxy-f34-5g-orchid-violet-128-gb/p/itm520f66db57f52?pid=MOBGRZMYZBXSTBDU&lid=LSTMOBGRZMYZBXSTBDUEYFHCF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_504&otracker=browse&fm=organic&iid=3165007d-22f2-4c59-89cd-4894f0ce7b33.MOBGRZMYZBXSTBDU.SEARCH&ppt=None&ppn=None&ssid=v5e4hx508g0000001713044800751,SAMSUNG
"vivo Y16 (Steller Black, 64 GB)","₹8,852",https://www.flipkart.com/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FBHPEBYMC&lid=LSTMOBGHV2FBHPEBYMCPXKNNL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_22_505&otracker=browse&fm=organic&iid=12178c12-4ad6-440c-ad21-53a4e6e07f21.MOBGHV2FBHPEBYMC.SEARCH&ppt=None&ppn=None&ssid=3qlrivqw9s0000001713044802232,vivo
