Phone,Price,Mobile Link,Brand,Color,Storage
"SAMSUNG Galaxy F41 (Fusion Blue, 64 GB)","₹15,999",https://www.flipkart.com/samsung-galaxy-f41-fusion-blue-64-gb/p/itmcdc5e93b44d55?pid=MOBFV5PWHRYTYYJF&lid=LSTMOBFV5PWHRYTYYJFLE0GZO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_443&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBFV5PWHRYTYYJF.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,SAMSUNG,White,512 GB
"vivo T2 5G (Velocity Wave, 128 GB)","₹15,999",https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU3KXMFYHP&lid=LSTMOBGZBFU3KXMFYHPISZOYF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_444&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGZBFU3KXMFYHP.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,vivo,Groovy Violet,128 GB
Nokia 105 SS 2023,"₹1,269",https://www.flipkart.com/nokia-105-ss-2023/p/itm269eaa8f63618?pid=MOBGPRWAHNYHMHF9&lid=LSTMOBGPRWAHNYHMHF9RSRRUC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_445&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGPRWAHNYHMHF9.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,Nokia,Starshine Green,128 GB
"Tecno Spark 10c (Meta Blue, 128 GB)","₹8,247",https://www.flipkart.com/tecno-spark-10c-meta-blue-128-gb/p/itm3ba2b6dec6907?pid=MOBGPA6S3GQTBNZJ&lid=LSTMOBGPA6S3GQTBNZJVDHJUK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_446&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGPA6S3GQTBNZJ.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,Tecno,Satin Blue,64 GB
"Nothing Phone (2) (White, 512 GB)","₹38,999",https://www.flipkart.com/nothing-phone-2-white-512-gb/p/itmc1490711c3eb9?pid=MOBGZSDKJYHHV3KN&lid=LSTMOBGZSDKJYHHV3KNEMJPQM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_447&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGZSDKJYHHV3KN.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,Nothing,Glacier Blue,128 GB
KARBONN KX3 STAR,₹995,https://www.flipkart.com/karbonn-kx3-star/p/itmba01eda13256e?pid=MOBGUZHZZNTFHE3Q&lid=LSTMOBGUZHZZNTFHE3QCNHABO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_448&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGUZHZZNTFHE3Q.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,KARBONN,Sea Green,64 GB
"POCO X6 5G (Mirror Black, 256 GB)","₹21,999",https://www.flipkart.com/poco-x6-5g-mirror-black-256-gb/p/itm2fed707d6727d?pid=MOBGWMGBKY9HKRHE&lid=LSTMOBGWMGBKY9HKRHEXN3VCJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_449&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGWMGBKY9HKRHE.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,POCO,Jade Black,128 GB
"REDMI 12 5G (Moonstone Silver, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itmde9eb55677a6b?pid=MOBGS9T5GBSYKBHM&lid=LSTMOBGS9T5GBSYKBHMRXJLLH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_450&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGS9T5GBSYKBHM.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,REDMI,Jazzy Green,128 GB
"POCO X6 5G (Mirror Black, 512 GB)","₹22,999",https://www.flipkart.com/poco-x6-5g-mirror-black-512-gb/p/itmd1c94878edbeb?pid=MOBGWMGBMAYAEN5R&lid=LSTMOBGWMGBMAYAEN5RYEBIZ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_451&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGWMGBMAYAEN5R.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,POCO,Glimmer Black,128 GB
Kechaoda K115,"₹1,099",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFTUZUGEC8QGCY&lid=LSTMOBFTUZUGEC8QGCYLBVDCX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_452&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBFTUZUGEC8QGCY.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,Kechaoda,Ice Blue,128 GB
"vivo T2 5G (Nitro Blaze, 128 GB)","₹17,999",https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_453&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGZBFUHGYHNEMB.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,vivo,Blue Black,128 GB
"OPPO A18 (Glowing Blue, 128 GB)","₹9,499",https://www.flipkart.com/oppo-a18-glowing-blue-128-gb/p/itm017705291347d?pid=MOBGTR5XBFFHDXZD&lid=LSTMOBGTR5XBFFHDXZDMVYSOG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_454&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGTR5XBFFHDXZD.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,OPPO,Stardust Silver,256 GB
SAMSUNG SM-B310EZDDINS,"₹1,799",https://www.flipkart.com/samsung-sm-b310ezddins/p/itm1085fbe90ba3b?pid=MOBFXZXGCNBAKUSA&lid=LSTMOBFXZXGCNBAKUSAQGOUMF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_455&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBFXZXGCNBAKUSA.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,SAMSUNG,Glimmer Black,128 GB
"vivo Y16 (Steller Black, 64 GB)","₹10,999",https://www.flipkart.com/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FHM9BVYCF&lid=LSTMOBGHV2FHM9BVYCFEOBBNQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_456&otracker=browse&fm=organic&iid=d5bf862a-4138-4b65-a6b5-4d97fadfc32b.MOBGHV2FHM9BVYCF.SEARCH&ppt=None&ppn=None&ssid=28x72p1n5c0000001713283749972,vivo,Aurora Gold,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_457&otracker=browse&fm=organic&iid=en_XiHFHFnSxDuiJCutMu14zQaT6yMtJ5QhHNai8EV7fuMtpe_fILhSG-SGESbVGQtcUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Nothing,2a,Not available
"Google Pixel 7a (Coral, 128 GB)","₹37,999",https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_458&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGT5F26QJYZUZS.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Google,Starfrost White,128 GB
KARBONN K531,"₹1,339",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGKA2ABGFCH76N&lid=LSTMOBGKA2ABGFCH76NDAPMWY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_459&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGKA2ABGFCH76N.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,KARBONN,Power Black,64 GB
"REDMI A3 (Olive Green, 64 GB)","₹6,997",https://www.flipkart.com/redmi-a3-olive-green-64-gb/p/itm1fc0a3fd38ff5?pid=MOBGZF9PGSCTKJTA&lid=LSTMOBGZF9PGSCTKJTAA5KDEJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_460&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGZF9PGSCTKJTA.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,REDMI,Ocean Green,128 GB
"Apple iPhone 14 (Purple, 128 GB)","₹58,999",https://www.flipkart.com/apple-iphone-14-purple-128-gb/p/itm0b581eba85e08?pid=MOBGHWFHQFSQYBFU&lid=LSTMOBGHWFHQFSQYBFUUF0OWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_461&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGHWFHQFSQYBFU.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Apple,Charcoal Black,128 GB
"OnePlus 12R (Iron Gray, 128 GB)","₹38,702",https://www.flipkart.com/oneplus-12r-iron-gray-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7YP8GPTGU&lid=LSTMOBGXGT7YP8GPTGUAZI7JB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_462&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGXGT7YP8GPTGU.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,OnePlus,Ice Blue,128 GB
"Nothing Phone (2) (White, 512 GB)","₹38,999",https://www.flipkart.com/nothing-phone-2-white-512-gb/p/itmc1490711c3eb9?pid=MOBGZSDKJYHHV3KN&lid=LSTMOBGZSDKJYHHV3KNEMJPQM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_463&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGZSDKJYHHV3KN.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Nothing,Ink blue,128 GB
"Apple iPhone 13 (Green, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-green-128-gb/p/itm18a55937b2607?pid=MOBGC9VGSU9DWGJZ&lid=LSTMOBGC9VGSU9DWGJZUXUVYB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_464&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGC9VGSU9DWGJZ.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Apple,Ash Black,128 GB
Jio B1 Keypad Phone (UPI) Locked Blue,"₹1,549",https://www.flipkart.com/jio-b1-keypad-phone-upi-locked-blue/p/itm21336a1a4737b?pid=MOBGVJFHMG8PFNBK&lid=LSTMOBGVJFHMG8PFNBK4EFB43&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_465&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGVJFHMG8PFNBK.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Jio,Ink blue,128 GB
Kechaoda K10,"₹1,035",https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5YYS7GFEHZJQ&lid=LSTMOBF5YYS7GFEHZJQFNMPEN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_466&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBF5YYS7GFEHZJQ.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Kechaoda,Royal Blue,64 GB
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","₹12,986",https://www.flipkart.com/iqoo-z6-lite-5g-without-charger-stellar-green-128-gb/p/itm88d04cfbbe289?pid=MOBGK92RVTDURMSF&lid=LSTMOBGK92RVTDURMSFOMLAS9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_467&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGK92RVTDURMSF.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,IQOO,White,512 GB
HOTLINE CLASSIC 312i,₹570,https://www.flipkart.com/hotline-classic-312i/p/itm3b137dcf2da39?pid=MOBGUXFFDZU5F5S5&lid=LSTMOBGUXFFDZU5F5S5VSCOIL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_468&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGUXFFDZU5F5S5.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,HOTLINE,Groovy Violet,128 GB
Kechaoda A27,₹968,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D2CGKRMVVW&lid=LSTMOBFE4D2CGKRMVVWLINXHD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_469&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBFE4D2CGKRMVVW.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Kechaoda,Starshine Green,128 GB
"vivo Y16 (Steller Black, 64 GB)","₹8,875",https://www.flipkart.com/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FBHPEBYMC&lid=LSTMOBGHV2FBHPEBYMCB0H4W4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_470&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGHV2FBHPEBYMC.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,vivo,Satin Blue,64 GB
"REDMI A3 (Midnight Black, 128 GB)","₹7,877",https://www.flipkart.com/redmi-a3-midnight-black-128-gb/p/itm69c7435cce141?pid=MOBGZF9PUR4WPTVM&lid=LSTMOBGZF9PUR4WPTVMZ4QOAC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_471&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGZF9PUR4WPTVM.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,REDMI,Glacier Blue,128 GB
"Nokia 2660 Flip 4G Volte Red keypad Mobile with Dual Sim & Screen, MP3 Player","₹4,699",https://www.flipkart.com/nokia-2660-flip-4g-volte-red-keypad-mobile-dual-sim-screen-mp3-player/p/itm3b95c52c8746e?pid=MOBGH9EWF4TCC7V4&lid=LSTMOBGH9EWF4TCC7V4PVVNEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_472&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGH9EWF4TCC7V4.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Nokia,Sea Green,64 GB
KARBONN K531,"₹1,321",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGBF4VVQVVQ2CW&lid=LSTMOBGBF4VVQVVQ2CW6VS5OA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_473&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGBF4VVQVVQ2CW.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,KARBONN,Jade Black,128 GB
Kechaoda K112,"₹1,499",https://www.flipkart.com/kechaoda-k112/p/itmf3qzutndjrsrb?pid=MOBF3MG3MPFH6RNE&lid=LSTMOBF3MG3MPFH6RNECM85RA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_474&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBF3MG3MPFH6RNE.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Kechaoda,Jazzy Green,128 GB
Kechaoda A27,₹939,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D3GJW4ZBYC&lid=LSTMOBFE4D3GJW4ZBYCMZYMMW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_475&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBFE4D3GJW4ZBYC.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Kechaoda,Glimmer Black,128 GB
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","₹9,490",https://www.flipkart.com/samsung-galaxy-f14-5g-goat-green-128-gb/p/itm538a06ee7dc98?pid=MOBGNBFN6EZTDAPU&lid=LSTMOBGNBFN6EZTDAPU7HAR6Q&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_476&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGNBFN6EZTDAPU.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,SAMSUNG,Ice Blue,128 GB
"realme Narzo 70 Pro 5G (Glass Gold, 128 GB)","₹18,749",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-128-gb/p/itm5f12ccbe8d955?pid=MOBGZ5M6PATZHMTP&lid=LSTMOBGZ5M6PATZHMTPATGUDI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_477&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGZ5M6PATZHMTP.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,realme,Blue Black,128 GB
"Honor 90 5G (Midnight Black, 512 GB)","₹27,479",https://www.flipkart.com/honor-90-5g-midnight-black-512-gb/p/itmf7d76a3bc7242?pid=MOBGTTAYU54SRZ2H&lid=LSTMOBGTTAYU54SRZ2HSLHQM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_478&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGTTAYU54SRZ2H.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,Honor,Stardust Silver,256 GB
KARBONN K531,"₹1,322",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGBG7MKQZAFTQW&lid=LSTMOBGBG7MKQZAFTQWS6WGU6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_479&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGBG7MKQZAFTQW.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,KARBONN,Glimmer Black,128 GB
"itel A70 (Briiliant Gold, 256 GB)","₹7,499",https://www.flipkart.com/itel-a70-briiliant-gold-256-gb/p/itm02e4f2755f541?pid=MOBGYPZNZH8QSUCF&lid=LSTMOBGYPZNZH8QSUCFHHCDFV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_480&otracker=browse&fm=organic&iid=fae6e231-fcf7-4761-93b8-0c4ab5b49394.MOBGYPZNZH8QSUCF.SEARCH&ppt=None&ppn=None&ssid=9sp1dt376o0000001713283750976,itel,Aurora Gold,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_481&otracker=browse&fm=organic&iid=en_2uzaKxoZFIqUgqh6RMTvUATjTuqJWjnGEHjbA7fGbDuf86e6vBADHANQvx63xWBDUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,Nothing,2a,Not available
"vivo V30 5G (Peacock Green, 128 GB)","₹33,999",https://www.flipkart.com/vivo-v30-5g-peacock-green-128-gb/p/itme3a94b78a025f?pid=MOBGYGCBTNFP2UYD&lid=LSTMOBGYGCBTNFP2UYDLHVLF1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_482&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGYGCBTNFP2UYD.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,vivo,Starfrost White,128 GB
"Honor 90 5G (Midnight Black, 256 GB)","₹34,990",https://www.flipkart.com/honor-90-5g-midnight-black-256-gb/p/itmf7d76a3bc7242?pid=MOBGTSER2YSFDG3Y&lid=LSTMOBGTSER2YSFDG3YW9RJAC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_483&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGTSER2YSFDG3Y.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,Honor,Power Black,64 GB
"SAMSUNG Galaxy F04 (Opal Green, 64 GB)","₹7,999",https://www.flipkart.com/samsung-galaxy-f04-opal-green-64-gb/p/itmd0c05f8b03876?pid=MOBGKY2V7QZ2QVFS&lid=LSTMOBGKY2V7QZ2QVFSGOGYVU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_484&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGKY2V7QZ2QVFS.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,SAMSUNG,Ocean Green,128 GB
"REDMI Note 11 (Horizon Blue, 128 GB)","₹11,225",https://www.flipkart.com/redmi-note-11-horizon-blue-128-gb/p/itm5cc0b8e0001d9?pid=MOBGHDXJVF6QJMJD&lid=LSTMOBGHDXJVF6QJMJDIODFAK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_485&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGHDXJVF6QJMJD.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,REDMI,Charcoal Black,128 GB
"REDMI 13C (Starshine Green, 128 GB)","₹8,949",https://www.flipkart.com/redmi-13c-starshine-green-128-gb/p/itm88dc6361e1341?pid=MOBGZF9PNKV5P3ZA&lid=LSTMOBGZF9PNKV5P3ZAIX8LND&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_486&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGZF9PNKV5P3ZA.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,REDMI,Ice Blue,128 GB
KARBONN Jumbo K9,"₹1,314",https://www.flipkart.com/karbonn-jumbo-k9/p/itm17b5c12bc3f48?pid=MOBDYBGBJHVZD2DX&lid=LSTMOBDYBGBJHVZD2DXWD2FRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_487&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBDYBGBJHVZD2DX.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,KARBONN,Ink blue,128 GB
SAMSUNG Guru FM Plus SM-B110E/D,"₹1,449",https://www.flipkart.com/samsung-guru-fm-plus-sm-b110e-d/p/itmew8srgqg73y6p?pid=MOBEA9SJWSGMFVPP&lid=LSTMOBEA9SJWSGMFVPPTKGRAP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_488&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBEA9SJWSGMFVPP.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,SAMSUNG,Ash Black,128 GB
"vivo V30 5G (Andaman Blue, 128 GB)","₹33,999",https://www.flipkart.com/vivo-v30-5g-andaman-blue-128-gb/p/itme3a94b78a025f?pid=MOBGYGCBAHJ9BPJB&lid=LSTMOBGYGCBAHJ9BPJB4KQFFD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_489&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGYGCBAHJ9BPJB.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,vivo,Ink blue,128 GB
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹25,999",https://www.flipkart.com/redmi-note-13-pro-5g-coral-purple-128-gb/p/itm810ee84cdaac6?pid=MOBGWFHFGWZVVYSK&lid=LSTMOBGWFHFGWZVVYSKYJV811&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_490&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGWFHFGWZVVYSK.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,REDMI,Royal Blue,64 GB
"REDMI 12 (Jade Black, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-jade-black-128-gb/p/itmb7050ec01c09f?pid=MOBGRMFKTHKQSJEG&lid=LSTMOBGRMFKTHKQSJEGQK3FM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_491&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGRMFKTHKQSJEG.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,REDMI,White,512 GB
"Honor 90 5G (Diamond Silver, 256 GB)","₹25,989",https://www.flipkart.com/honor-90-5g-diamond-silver-256-gb/p/itmf7d76a3bc7242?pid=MOBGTSCVYRBHQE4N&lid=LSTMOBGTSCVYRBHQE4NQST1LD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_492&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBGTSCVYRBHQE4N.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,Honor,Groovy Violet,128 GB
"Nokia 3310 Dual SIM Keypad Mobile with MP3 Player, FM Radio & Rear Camera","₹3,898",https://www.flipkart.com/nokia-3310-dual-sim-keypad-mobile-mp3-player-fm-radio-rear-camera/p/itm05dd893c23ccf?pid=MOBEVR8XEGPBYE33&lid=LSTMOBEVR8XEGPBYE334J0VV9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_21_493&otracker=browse&fm=organic&iid=0c6219be-55de-47c5-8dab-9d1b6784b656.MOBEVR8XEGPBYE33.SEARCH&ppt=None&ppn=None&ssid=7rmpf84sf40000001713283752018,Nokia,Starshine Green,128 GB
