Phone,Price,Mobile Link,Brand,Color
"realme Narzo 60X 5G (Stellar Green, 128 GB)","₹12,155",https://www.flipkart.com/realme-narzo-60x-5g-stellar-green-128-gb/p/itm906a3c913a97f?pid=MOBGTJCKHSEFZC4G&lid=LSTMOBGTJCKHSEFZC4GHGTMY3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_114&otracker=browse&fm=organic&iid=6ed9cb64-ae80-44b2-8a07-533cc028b420.MOBGTJCKHSEFZC4G.SEARCH&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,realme,Jazzy Green,128 GB
"Motorola g54 5G (Midnight Blue, 256 GB)","₹16,999",https://www.flipkart.com/motorola-g54-5g-midnight-blue-256-gb/p/itmc5db12ebf3198?pid=MOBGQFX88DJDTHYG&lid=LSTMOBGQFX88DJDTHYGROOGII&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_115&otracker=browse&fm=organic&iid=6ed9cb64-ae80-44b2-8a07-533cc028b420.MOBGQFX88DJDTHYG.SEARCH&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,Motorola,Glimmer Black,128 GB
"MOTOROLA G04 (Concord Black, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-concord-black-128-gb/p/itm79853c1ebe7ee?pid=MOBGUFK4TBVGPXJZ&lid=LSTMOBGUFK4TBVGPXJZMOBP9E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_116&otracker=browse&fm=organic&iid=6ed9cb64-ae80-44b2-8a07-533cc028b420.MOBGUFK4TBVGPXJZ.SEARCH&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,MOTOROLA,Ice Blue,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_117&otracker=browse&fm=organic&iid=en_zru51Hc8y6KH5IOxDB6tXtt6qrs7oJKMXTdrpsWWsXVjcz2G2kufr-nD6P54e5JhyKTENfhObrp10Wqh60K0qfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,SAMSUNG,Blue Black,128 GB
"Tecno Spark Go 2024 (Magic Skin Green, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-magic-skin-green-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEM6JM5PTEX&lid=LSTMOBGXYEM6JM5PTEXDVZEFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_118&otracker=browse&fm=organic&iid=en_zru51Hc8y6KH5IOxDB6tXtt6qrs7oJKMXTdrpsWWsXWnYJ9l3v5GFYvgH-c0hcvzXfrzkVMRMfkmTS5Bl7EOF4E8waCTrWcncKeK_ydPfoM%3D&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,Tecno,Stardust Silver,256 GB
"POCO C65 (Pastel Green, 128 GB)","₹7,999",https://www.flipkart.com/poco-c65-pastel-green-128-gb/p/itm50cb31371238b?pid=MOBGXTV9GZHKA5KW&lid=LSTMOBGXTV9GZHKA5KWMKX3GG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_119&otracker=browse&fm=organic&iid=6ed9cb64-ae80-44b2-8a07-533cc028b420.MOBGXTV9GZHKA5KW.SEARCH&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,POCO,Glimmer Black,128 GB
"vivo T3 5G (Cosmic Blue, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZTWB3LH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_120&otracker=browse&fm=organic&iid=6ed9cb64-ae80-44b2-8a07-533cc028b420.MOBGYT3VJDYMMFTZ.SEARCH&ppt=None&ppn=None&ssid=spb4irdsn40000001713048108524,vivo,Aurora Gold,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_121&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIvr3gaKjbfoDKb-4Pq-hXj3qifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,REDMI,2a,Not available
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_122&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsItSfKByXvRci1YO8hs0M4E2WVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Starfrost White,128 GB
"Motorola G32 (Satin Maroon, 128 GB)","₹9,999",https://www.flipkart.com/motorola-g32-satin-maroon-128-gb/p/itm2f5bcea942b7a?pid=MOBGPYKTXZ55PY23&lid=LSTMOBGPYKTXZ55PY23RIIQJI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_123&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGPYKTXZ55PY23.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,Motorola,Power Black,64 GB
"realme Narzo 60X 5G (Nebula Purple, 128 GB)","₹12,539",https://www.flipkart.com/realme-narzo-60x-5g-nebula-purple-128-gb/p/itm906a3c913a97f?pid=MOBGTNS6C5MAJPMZ&lid=LSTMOBGTNS6C5MAJPMZWIQUDN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_124&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGTNS6C5MAJPMZ.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,realme,Ocean Green,128 GB
"realme C53 (Champion Gold, 128 GB)","₹8,999",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGQY93QMZFZJVN&lid=LSTMOBGQY93QMZFZJVNMUBTHX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_125&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGQY93QMZFZJVN.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,realme,Charcoal Black,128 GB
"vivo T3 5G (Crystal Flake, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSSF9XVQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_126&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGYT3VT78XZHKS.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,vivo,Ice Blue,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_127&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsItViqyOz1Z0rjtlcURem-ZlykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_128&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsItc-miWHsTvHh4DylnYvQy0hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Ash Black,128 GB
"vivo T3 5G (Cosmic Blue, 128 GB)","₹19,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VZAAFCC8S&lid=LSTMOBGYT3VZAAFCC8SVBGHHP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_129&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGYT3VZAAFCC8S.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,vivo,Ink blue,128 GB
"REDMI 12 5G (Moonstone Silver, 256 GB)","₹14,999",https://www.flipkart.com/redmi-12-5g-moonstone-silver-256-gb/p/itmfe69005c78fb2?pid=MOBGS9T7XMXZGXGT&lid=LSTMOBGS9T7XMXZGXGTQKKGGP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_130&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGS9T7XMXZGXGT.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,REDMI,Royal Blue,64 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_131&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIuut_AfrzSxADyqAZHx72hu1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,REDMI,White,512 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_132&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIsw1vCqCwzl6h-2D8hlE06-eY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Groovy Violet,128 GB
"MOTOROLA G04 (Sunrise Orange, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-sunrise-orange-128-gb/p/itm4ea5277f581ad?pid=MOBGUFK4HYNKBQWY&lid=LSTMOBGUFK4HYNKBQWYYD0CJZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_133&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGUFK4HYNKBQWY.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,MOTOROLA,Starshine Green,128 GB
"Motorola Edge 40 Neo (Caneel Bay, 128 GB)","₹22,999",https://www.flipkart.com/motorola-edge-40-neo-caneel-bay-128-gb/p/itm122f351a3a2a3?pid=MOBGQFX6K7YQJRSY&lid=LSTMOBGQFX6K7YQJRSY4YPKSE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_134&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGQFX6K7YQJRSY.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,Motorola,Satin Blue,64 GB
"REDMI 12 5G (Jade Black, 256 GB)","₹14,999",https://www.flipkart.com/redmi-12-5g-jade-black-256-gb/p/itm7389f9825ace3?pid=MOBGS9T6GHDKPSQD&lid=LSTMOBGS9T6GHDKPSQDZPC3JW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_135&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGS9T6GHDKPSQD.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,REDMI,Glacier Blue,128 GB
"Infinix Note 30 5G (Magic Black, 128 GB)","₹14,499",https://www.flipkart.com/infinix-note-30-5g-magic-black-128-gb/p/itm12c179f0a6281?pid=MOBGQ9HPMWYHPWY2&lid=LSTMOBGQ9HPMWYHPWY2V4EXOR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_136&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGQ9HPMWYHPWY2.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,Infinix,Sea Green,64 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_137&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIsvlTFyfJNI0q-ycJ1bQEJQTh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Jade Black,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_138&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIvgpeDx8XoLVCKhzNvUMD5BBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Jazzy Green,128 GB
"realme Narzo 60X 5G (Nebula Purple, 128 GB)","₹11,749",https://www.flipkart.com/realme-narzo-60x-5g-nebula-purple-128-gb/p/itm906a3c913a97f?pid=MOBGTJCWASWGY2BN&lid=LSTMOBGTJCWASWGY2BN12LXNI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_139&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGTJCWASWGY2BN.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,realme,Glimmer Black,128 GB
"realme 12 5G (Twilight Purple, 128 GB)","₹17,999",https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKBG4SPHXJ&lid=LSTMOBGYAFKBG4SPHXJ08ELIU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_140&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGYAFKBG4SPHXJ.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,realme,Ice Blue,128 GB
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_141&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIsu2Pp2kAHFvb9BExh7lvqXOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Blue Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_142&otracker=browse&fm=organic&iid=en_Re8n0e8SZ9aRwhGjqb75fk_sH-RY787qZW1bFz-gsIvj2x8jfogop3ItslXDPrpKQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,SAMSUNG,Stardust Silver,256 GB
"realme 12 5G (Woodland Green, 128 GB)","₹16,999",https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKW3YMGCC6&lid=LSTMOBGYAFKW3YMGCC6Q0PSG6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_143&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGYAFKW3YMGCC6.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,realme,Glimmer Black,128 GB
"realme 12 5G (Twilight Purple, 128 GB)","₹16,999",https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKR424BCHQ&lid=LSTMOBGYAFKR424BCHQI66RZS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_144&otracker=browse&fm=organic&iid=67ff1543-c969-4102-b801-946ece546ec8.MOBGYAFKR424BCHQ.SEARCH&ppt=None&ppn=None&ssid=px3du10qkw0000001713048110588,realme,Aurora Gold,128 GB
"POCO X6 Neo 5G (Martian Orange, 128 GB)","₹15,999",https://www.flipkart.com/poco-x6-neo-5g-martian-orange-128-gb/p/itmb53368ff4b262?pid=MOBGYQ6BFZJ9RHDD&lid=LSTMOBGYQ6BFZJ9RHDDZW8XID&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_145&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGYQ6BFZJ9RHDD.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,POCO,2a,Not available
"SAMSUNG Galaxy M14 5G (Icy Silver, 128 GB)","₹12,969",https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itm2eed6f5a793d4?pid=MOBGRUFMS56SMB3S&lid=LSTMOBGRUFMS56SMB3SI7ORPT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_146&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGRUFMS56SMB3S.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,SAMSUNG,Starfrost White,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_147&otracker=browse&fm=organic&iid=en_26XhsfAU2-p1wZ8c5Ks_DB0IkKqpubWfSRJ-gP_qDXCd2fYn95Qt99-y4poWzsNTqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,REDMI,Power Black,64 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_148&otracker=browse&fm=organic&iid=en_26XhsfAU2-p1wZ8c5Ks_DB0IkKqpubWfSRJ-gP_qDXCtW9gHMYfgn7NM9IZUC1XsWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,SAMSUNG,Ocean Green,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_149&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGYBAVBQ86QKJT.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,SAMSUNG,Charcoal Black,128 GB
"realme 12 5G (Woodland Green, 128 GB)","₹17,999",https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKZJPYABMH&lid=LSTMOBGYAFKZJPYABMHGXIP4K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_150&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGYAFKZJPYABMH.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,realme,Ice Blue,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_151&otracker=browse&fm=organic&iid=en_26XhsfAU2-p1wZ8c5Ks_DB0IkKqpubWfSRJ-gP_qDXCWqrlCPkJk3ZVB3iSL1fRFykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_152&otracker=browse&fm=organic&iid=en_26XhsfAU2-p1wZ8c5Ks_DB0IkKqpubWfSRJ-gP_qDXDnq6wb-CaCHZ53IoBMtnithLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,SAMSUNG,Ash Black,128 GB
Kechaoda K112,"₹1,575",https://www.flipkart.com/kechaoda-k112/p/itmf3qzutndjrsrb?pid=MOBF3MG3DFJ2XEZR&lid=LSTMOBF3MG3DFJ2XEZRY9X4NP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_153&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBF3MG3DFJ2XEZR.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,Kechaoda,Ink blue,128 GB
"POCO C65 (Pastel Green, 256 GB)","₹8,999",https://www.flipkart.com/poco-c65-pastel-green-256-gb/p/itme1fa07e0c84ac?pid=MOBGXTV9GHFS38NM&lid=LSTMOBGXTV9GHFS38NMKH3FIC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_154&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGXTV9GHFS38NM.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,POCO,Royal Blue,64 GB
"realme 12+ 5G (Pioneer Green, 256 GB)","₹21,999",https://www.flipkart.com/realme-12-5g-pioneer-green-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFK2SGFMCFE&lid=LSTMOBGYAFK2SGFMCFERODKFP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_155&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGYAFK2SGFMCFE.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,realme,White,512 GB
itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹849,https://www.flipkart.com/itel-ace2-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm8729508a405d7?pid=MOBGCC98RKMXSTFH&lid=LSTMOBGCC98RKMXSTFHHUBMDY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_156&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGCC98RKMXSTFH.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,itel,Groovy Violet,128 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_157&otracker=browse&fm=organic&iid=en_26XhsfAU2-p1wZ8c5Ks_DB0IkKqpubWfSRJ-gP_qDXAl_lT1CkCzvhlpvNGQqShU1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,REDMI,Starshine Green,128 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_158&otracker=browse&fm=organic&iid=en_26XhsfAU2-p1wZ8c5Ks_DB0IkKqpubWfSRJ-gP_qDXBdEy0uvOBzUoLcbPcfnvvHeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,SAMSUNG,Satin Blue,64 GB
"realme 12+ 5G (Pioneer Green, 128 GB)","₹19,999",https://www.flipkart.com/realme-12-5g-pioneer-green-128-gb/p/itmaf084e49c78e2?pid=MOBGYAFKSS6ZMTG7&lid=LSTMOBGYAFKSS6ZMTG7AW5IXR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_159&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGYAFKSS6ZMTG7.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,realme,Glacier Blue,128 GB
Nokia 105,"₹1,299",https://www.flipkart.com/nokia-105/p/itm06d7c5dde4ba9?pid=MOBGPYDWSHYANRMR&lid=LSTMOBGPYDWSHYANRMRLD4QSO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_160&otracker=browse&fm=organic&iid=6db304db-efbd-4819-833a-46d51e86174c.MOBGPYDWSHYANRMR.SEARCH&ppt=None&ppn=None&ssid=w31vmje8u80000001713048111796,Nokia,Sea Green,64 GB
