Phone,Price,Mobile Link,Rating
"vivo T2x 5G (Glimmer Black, 128 GB)","₹12,999",https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUF389GDMP&lid=LSTMOBGZBFUF389GDMPYKMTEO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_15&otracker=browse&fm=organic&iid=850af624-8461-4454-ac60-fa2ad9eae7d5.MOBGZBFUF389GDMP.SEARCH&ppt=None&ppn=None&ssid=e6esodk60g0000001713053055870,4.4
"vivo T2x 5G (Glimmer Black, 128 GB)","₹11,999",https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZDW5JHYW&lid=LSTMOBGZBFUZDW5JHYWRCDY5W&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_16&otracker=browse&fm=organic&iid=850af624-8461-4454-ac60-fa2ad9eae7d5.MOBGZBFUZDW5JHYW.SEARCH&ppt=None&ppn=None&ssid=e6esodk60g0000001713053055870,4.4
"vivo T2x 5G (Marine Blue, 128 GB)","₹12,999",https://www.flipkart.com/vivo-t2x-5g-marine-blue-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFU4HBKKFSN&lid=LSTMOBGZBFU4HBKKFSNXXMXTS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_19&otracker=browse&fm=organic&iid=850af624-8461-4454-ac60-fa2ad9eae7d5.MOBGZBFU4HBKKFSN.SEARCH&ppt=None&ppn=None&ssid=e6esodk60g0000001713053055870,4.4
"vivo T2x 5G (Aurora Gold, 128 GB)","₹12,999",https://www.flipkart.com/vivo-t2x-5g-aurora-gold-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUFNDXSGHS&lid=LSTMOBGZBFUFNDXSGHSMEZSSN&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_1_20&otracker=browse&fm=organic&iid=850af624-8461-4454-ac60-fa2ad9eae7d5.MOBGZBFUFNDXSGHS.SEARCH&ppt=None&ppn=None&ssid=e6esodk60g0000001713053055870,4.4
"vivo T2x 5G (Sunstone Orange, 128 GB)","₹12,999",https://www.flipkart.com/vivo-t2x-5g-sunstone-orange-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9HX9EUTZR&lid=LSTMOBGXZG9HX9EUTZRVKASRL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_23&otracker=browse&fm=organic&iid=850af624-8461-4454-ac60-fa2ad9eae7d5.MOBGXZG9HX9EUTZR.SEARCH&ppt=None&ppn=None&ssid=e6esodk60g0000001713053055870,4.4
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 256 GB)","₹19,419",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ3ZFQ8AKKRS&lid=LSTMOBGZJ3ZFQ8AKKRS488YYT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_25&otracker=browse&fm=organic&iid=6a1e4704-4285-4664-94de-4dc3c010d938.MOBGZJ3ZFQ8AKKRS.SEARCH&ppt=None&ppn=None&ssid=su08ahax4w0000001713053066495,4.4
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","₹17,499",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZIOJLVZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_33&otracker=browse&fm=organic&iid=6a1e4704-4285-4664-94de-4dc3c010d938.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=su08ahax4w0000001713053066495,4.4
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 128 GB)","₹17,499",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ42KHUZZKMN&lid=LSTMOBGZJ42KHUZZKMNI4CBJY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_40&otracker=browse&fm=organic&iid=6a1e4704-4285-4664-94de-4dc3c010d938.MOBGZJ42KHUZZKMN.SEARCH&ppt=None&ppn=None&ssid=su08ahax4w0000001713053066495,4.4
"realme C53 (Champion Gold, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=54e97cda-9728-4dc4-8fb2-144c26ec8cef.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=kvz0u6jcu80000001713053069025,4.4
"realme C53 (Champion Black, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-black-64-gb/p/itm5df90168ecd05?pid=MOBGQY93HQSAGAXG&lid=LSTMOBGQY93HQSAGAXGQEKU9E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=54e97cda-9728-4dc4-8fb2-144c26ec8cef.MOBGQY93HQSAGAXG.SEARCH&ppt=None&ppn=None&ssid=kvz0u6jcu80000001713053069025,4.4
