Phone,Price,Mobile Link,Brand,Color
"vivo V30 5G (Andaman Blue, 256 GB)","₹35,999",https://www.flipkart.com/vivo-v30-5g-andaman-blue-256-gb/p/itme3a94b78a025f?pid=MOBGYGCBGVSY2N4W&lid=LSTMOBGYGCBGVSY2N4W4HL6XU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_656&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBGYGCBGVSY2N4W.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,vivo,vivo V30 5G (Andaman Blue
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_657&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIg3TW9jKG8wdOY-BNneYqwjkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_658&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIhXIq7fa0GNhk1rgrGSkWdZhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
"vivo V29e 5G (Artistic Blue, 256 GB)","₹27,999",https://www.flipkart.com/vivo-v29e-5g-artistic-blue-256-gb/p/itmaaa634624a459?pid=MOBGSZM9ZHZPHTHV&lid=LSTMOBGSZM9ZHZPHTHVSDGGAB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_659&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBGSZM9ZHZPHTHV.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,vivo,vivo V29e 5G (Artistic Blue
KARBONN K140 Pop,₹899,https://www.flipkart.com/karbonn-k140-pop/p/itmf5uqfvcsf2v6a?pid=MOBF5PX9YKGRQRNB&lid=LSTMOBF5PX9YKGRQRNB8GV37G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_660&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBF5PX9YKGRQRNB.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,KARBONN,Not available
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_661&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIjO2DPnjm9VKNth7PKf3BFn1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,REDMI,REDMI 12 5G (Jade Black
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_662&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIhdgTjb2xuPIpmjPoS1yLTglQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,SAMSUNG,SAMSUNG Galaxy A15 5G (Blue Black
"REDMI A2 (Sea Green, 64 GB)","₹7,190",https://www.flipkart.com/redmi-a2-sea-green-64-gb/p/itm997ed993ca8bb?pid=MOBGZF9P2JZAGVEZ&lid=LSTMOBGZF9P2JZAGVEZDAS3UA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_663&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBGZF9P2JZAGVEZ.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,REDMI,REDMI A2 (Sea Green
"REDMI Note 13 5G (Prism Gold, 128 GB)","₹17,999",https://www.flipkart.com/redmi-note-13-5g-prism-gold-128-gb/p/itm13789a8972b0d?pid=MOBGZDPUQR9EXUAY&lid=LSTMOBGZDPUQR9EXUAY2PYWA7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_664&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBGZDPUQR9EXUAY.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,REDMI,REDMI Note 13 5G (Prism Gold
KARBONN KX3 STAR,₹995,https://www.flipkart.com/karbonn-kx3-star/p/itmba01eda13256e?pid=MOBGUZHZZNTFHE3Q&lid=LSTMOBGUZHZZNTFHE3QCNHABO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_665&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBGUZHZZNTFHE3Q.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,KARBONN,Not available
DIZO Star 300,"₹1,185",https://www.flipkart.com/dizo-star-300/p/itm20c98510989dc?pid=MOBG2MCCFWT3GRF2&lid=LSTMOBG2MCCFWT3GRF2PLIRYG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_666&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBG2MCCFWT3GRF2.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,DIZO,Not available
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_667&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIirdbkCe77lcB4EyH4uV6-jDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_668&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIjqYFNcVTH7XFmmCMN9ynOeBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,SAMSUNG,SAMSUNG Galaxy F54 5G (Stardust Silver
LAVA A1 Vibe,₹899,https://www.flipkart.com/lava-a1-vibe/p/itm9abd80c5ffb5f?pid=MOBFA79EFZACHT6S&lid=LSTMOBFA79EFZACHT6SDFEHR9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_669&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBFA79EFZACHT6S.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,LAVA,Not available
"itel P40 (Luxurious Gold, 128 GB)","₹6,599",https://www.flipkart.com/itel-p40-luxurious-gold-128-gb/p/itm76dd6b697d5a0?pid=MOBGUGHBGSXF7HKS&lid=LSTMOBGUGHBGSXF7HKSZ3GQ3R&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_670&otracker=browse&fm=organic&iid=2e015c2f-5623-411b-9b25-e2a627e32fb3.MOBGUGHBGSXF7HKS.SEARCH&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,itel,itel P40 (Luxurious Gold
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_671&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIixck8H_RJZCFQzfuopAuesOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,SAMSUNG,SAMSUNG Galaxy F14 5G (OMG Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_672&otracker=browse&fm=organic&iid=en_OxzbSQ9dABJ5jhiPeYkfUOFqvy0a0VSP2NIqVaZhjIhlgafsdBufT1YRLBORM7pgQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=xw0br48ytc0000001713046125112,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"itel S23 (Starry Black, 128 GB)","₹6,837",https://www.flipkart.com/itel-s23-starry-black-128-gb/p/itm00f1b84ecf393?pid=MOBGRG3YGMB7ZDZ3&lid=LSTMOBGRG3YGMB7ZDZ3QBUB50&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_673&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGRG3YGMB7ZDZ3.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,itel,itel S23 (Starry Black
Kechaoda K28,"₹1,240",https://www.flipkart.com/kechaoda-k28/p/itmf3pnaabkfegeg?pid=MOBF3MH8XSZNUUZC&lid=LSTMOBF3MH8XSZNUUZCHRYYKB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_674&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBF3MH8XSZNUUZC.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,Kechaoda,Not available
"REDMI Note 13 5G (Arctic White, 256 GB)","₹19,999",https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm57d3060fa26fa?pid=MOBGZDPUWHGY5QGU&lid=LSTMOBGZDPUWHGY5QGUL1QS2E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_675&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGZDPUWHGY5QGU.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI Note 13 5G (Arctic White
Kechaoda A26_Pink,₹939,https://www.flipkart.com/kechaoda-a26-pink/p/itm232b2815daabf?pid=MOBGTYNTYQDJFHUW&lid=LSTMOBGTYNTYQDJFHUWWNI3E0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_676&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGTYNTYQDJFHUW.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,Kechaoda,Not available
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_677&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VLQZOkg3gSESeVdFsqqDibYqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI 13C (Starfrost White
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_678&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VIypM4MznuS5KiuilWl1EuRWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Azure Blue, 64 GB)","₹6,299",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-azure-blue-64-gb/p/itm6d8c14401ec68?pid=MOBGX8MHGTSGHR9P&lid=LSTMOBGX8MHGTSGHR9P7E6QQ4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_679&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGX8MHGTSGHR9P.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,itel,itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Azure Blue
"REDMI 11 Prime (Playful Green, 128 GB)","₹8,999",https://www.flipkart.com/redmi-11-prime-playful-green-128-gb/p/itm0b080e6994972?pid=MOBGZHFGZQMESCDK&lid=LSTMOBGZHFGZQMESCDKZ6ILTE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_680&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGZHFGZQMESCDK.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI 11 Prime (Playful Green
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_681&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VJoJUXsUeWWQJ0YRvIYkoOOkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_682&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VKxVKmyPafi0DQk9A7BS4nVhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
itel it5027,"₹1,189",https://www.flipkart.com/itel-it5027/p/itm01257f2e1fa5f?pid=MOBGU99FMZVQKM8T&lid=LSTMOBGU99FMZVQKM8TSTD5YV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_683&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGU99FMZVQKM8T.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,itel,Not available
"REDMI Note 13 5G (Arctic White, 256 GB)","₹21,999",https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm6dff3fbc694a7?pid=MOBGZDPUX8U9BFKP&lid=LSTMOBGZDPUX8U9BFKPJIZTYR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_684&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGZDPUX8U9BFKP.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI Note 13 5G (Arctic White
"REDMI A3 (Lake Blue, 128 GB)","₹7,719",https://www.flipkart.com/redmi-a3-lake-blue-128-gb/p/itmf14ed78ee95ff?pid=MOBGZF9PUUFNFFFT&lid=LSTMOBGZF9PUUFNFFFTOO2HFO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_685&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGZF9PUUFNFFFT.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI A3 (Lake Blue
"Apple iPhone 15 (Yellow, 256 GB)","₹75,999",https://www.flipkart.com/apple-iphone-15-yellow-256-gb/p/itm15490cbedb547?pid=MOBGTAGPCNEPMZTB&lid=LSTMOBGTAGPCNEPMZTB8DO0AA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_686&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGTAGPCNEPMZTB.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,Apple,Apple iPhone 15 (Yellow
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_687&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VKXRbX0QWdSFIX4jDl1uYaW1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI 12 5G (Jade Black
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_688&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VIXNO8pxAvolIpu5hZo2DKTlQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,SAMSUNG,SAMSUNG Galaxy A15 5G (Blue Black
DIZO Star 500,"₹1,390",https://www.flipkart.com/dizo-star-500/p/itm120ee1cab516b?pid=MOBG2MCCJRZACVFY&lid=LSTMOBG2MCCJRZACVFYMTMFLZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_689&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBG2MCCJRZACVFY.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,DIZO,Not available
"SAMSUNG Galaxy A14 5G (Black, 128 GB)","₹15,999",https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_690&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGHT8UR4T25NGB.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,SAMSUNG,SAMSUNG Galaxy A14 5G (Black
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_691&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VLvRWX029XGSWTgFrmtSFKsDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_692&otracker=browse&fm=organic&iid=en_oJetU8pqXn5ABrqE_NZaJs7UBZH8HnVG8vOxxKn25VKIagCceG334YHZ8PyBsi5gBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,SAMSUNG,SAMSUNG Galaxy F54 5G (Stardust Silver
"REDMI 13C (Starfrost White, 256 GB)","₹10,699",https://www.flipkart.com/redmi-13c-starfrost-white-256-gb/p/itmbf62a64acfc00?pid=MOBGZF9P7DJRWX5X&lid=LSTMOBGZF9P7DJRWX5XMSVSKU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_693&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGZF9P7DJRWX5X.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,REDMI,REDMI 13C (Starfrost White
Kechaoda K10,"₹1,025",https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5YYS7GFEHZJQ&lid=LSTMOBF5YYS7GFEHZJQR0EEG3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_694&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBF5YYS7GFEHZJQ.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,Kechaoda,Not available
"POCO M3 (Cool Blue, 64 GB)","₹8,999",https://www.flipkart.com/poco-m3-cool-blue-64-gb/p/itm3bcdc32409005?pid=MOBG4CGF7NWAEVRK&lid=LSTMOBG4CGF7NWAEVRKRQRUW9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_695&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBG4CGF7NWAEVRK.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,POCO,POCO M3 (Cool Blue
"vivo T2 5G (Velocity Wave, 128 GB)","₹17,999",https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU2GHZTMGN&lid=LSTMOBGZBFU2GHZTMGNEFEQUV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_696&otracker=browse&fm=organic&iid=be1f54b5-1bb0-475d-b35a-7e130f73ca10.MOBGZBFU2GHZTMGN.SEARCH&ppt=None&ppn=None&ssid=bbi3r51dbk0000001713046126659,vivo,vivo T2 5G (Velocity Wave
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_697&otracker=browse&fm=organic&iid=en_JVm68_8xEZMwzmlTFB0h4kDtzeA7hDzGEv-FlDt_ZIUo7MKgrggzYKgLweNWQR3EqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3opnik7vxs0000001713046128125,REDMI,REDMI 13C (Starfrost White
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_698&otracker=browse&fm=organic&iid=en_JVm68_8xEZMwzmlTFB0h4kDtzeA7hDzGEv-FlDt_ZIWXbLiYJWObfs38Mfq7Mb9IWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3opnik7vxs0000001713046128125,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"I Kall King Talking, Contact icon and Auto Call Recording",₹759,https://www.flipkart.com/kall-king-talking-contact-icon-auto-call-recording/p/itmb99cc341c5ba6?pid=MOBFHYZZDBA2B6RQ&lid=LSTMOBFHYZZDBA2B6RQLGBISR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_699&otracker=browse&fm=organic&iid=f5cc3870-d21c-4345-80b4-35ebcaa72ae1.MOBFHYZZDBA2B6RQ.SEARCH&ppt=None&ppn=None&ssid=3opnik7vxs0000001713046128125,I,I Kall King Talking
Cellecor E6+,"₹1,184",https://www.flipkart.com/cellecor-e6/p/itmd1ec2a3c402a9?pid=MOBGFZN3G9TFFVWZ&lid=LSTMOBGFZN3G9TFFVWZFJAHE7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_700&otracker=browse&fm=organic&iid=f5cc3870-d21c-4345-80b4-35ebcaa72ae1.MOBGFZN3G9TFFVWZ.SEARCH&ppt=None&ppn=None&ssid=3opnik7vxs0000001713046128125,Cellecor,Not available
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_701&otracker=browse&fm=organic&iid=en_JVm68_8xEZMwzmlTFB0h4kDtzeA7hDzGEv-FlDt_ZIWCwj9Ag3qwjlOGoMOaic_CkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3opnik7vxs0000001713046128125,Xiaomi,Xiaomi 14 Ultra (White
