Phone,Price,Mobile Link,Rating,Reviews
"vivo Y16 (Drizzling Gold, 64 GB)","₹10,299",https://www.flipkart.com/vivo-y16-drizzling-gold-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FREZH4NHQ&lid=LSTMOBGHV2FREZH4NHQXQYZJT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_612&otracker=browse&fm=organic&iid=897669f5-2713-4eab-9093-c5110c1d882b.MOBGHV2FREZH4NHQ.SEARCH&ppt=None&ppn=None&ssid=1askbgbic00000001713284367541,4.2,No reviews available
"vivo Y02t (Sunset Gold, 64 GB)","₹7,499",https://www.flipkart.com/vivo-y02t-sunset-gold-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPVE86NYTG&lid=LSTMOBGPJWPVE86NYTGOQ2HTZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_614&otracker=browse&fm=organic&iid=897669f5-2713-4eab-9093-c5110c1d882b.MOBGPJWPVE86NYTG.SEARCH&ppt=None&ppn=None&ssid=1askbgbic00000001713284367541,4.2,No reviews available
"realme Narzo N53 (Feather Black, 128 GB)","₹10,899",https://www.flipkart.com/realme-narzo-n53-feather-black-128-gb/p/itm3061a0a591574?pid=MOBGPYJY4UGJZH52&lid=LSTMOBGPYJY4UGJZH52EYORUO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_26_617&otracker=browse&fm=organic&iid=897669f5-2713-4eab-9093-c5110c1d882b.MOBGPYJY4UGJZH52.SEARCH&ppt=None&ppn=None&ssid=1askbgbic00000001713284367541,4.2,No reviews available
"REDMI A2 (Aqua Blue, 64 GB)","₹7,199",https://www.flipkart.com/redmi-a2-aqua-blue-64-gb/p/itmd348285abf422?pid=MOBGZF9PMQKNFZ6C&lid=LSTMOBGZF9PMQKNFZ6CWO1GSU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_27_634&otracker=browse&fm=organic&iid=d5ab4b1c-f68f-4baf-a05a-d761b6bd71a7.MOBGZF9PMQKNFZ6C.SEARCH&ppt=None&ppn=None&ssid=z1i7rrdjlc0000001713284369324,4.2,No reviews available
"POCO X6 5G (Snowstorm White, 256 GB)","₹21,999",https://www.flipkart.com/poco-x6-5g-snowstorm-white-256-gb/p/itmc37da758e10c1?pid=MOBGWMGBW4DQE3MK&lid=LSTMOBGWMGBW4DQE3MKS9JJIF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_27_642&otracker=browse&fm=organic&iid=d5ab4b1c-f68f-4baf-a05a-d761b6bd71a7.MOBGWMGBW4DQE3MK.SEARCH&ppt=None&ppn=None&ssid=z1i7rrdjlc0000001713284369324,4.2,No reviews available
SAMSUNG Metro 313 Dual Sim,"₹1,899",https://www.flipkart.com/samsung-metro-313-dual-sim/p/itmeu7kpzwu74ezu?pid=MOBEU7KPT3FFWJDJ&lid=LSTMOBEU7KPT3FFWJDJELMM5Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_27_647&otracker=browse&fm=organic&iid=d5ab4b1c-f68f-4baf-a05a-d761b6bd71a7.MOBEU7KPT3FFWJDJ.SEARCH&ppt=None&ppn=None&ssid=z1i7rrdjlc0000001713284369324,4.2,No reviews available
"REDMI 12C (Mint Green, 64 GB)","₹8,199",https://www.flipkart.com/redmi-12c-mint-green-64-gb/p/itm6cc0b35e307c3?pid=MOBGZH88HCKTJHYH&lid=LSTMOBGZH88HCKTJHYHXLUHVR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_656&otracker=browse&fm=organic&iid=55e2be2d-9212-43c6-bd85-ad9a947c1f07.MOBGZH88HCKTJHYH.SEARCH&ppt=None&ppn=None&ssid=8kat8s0wog0000001713284370297,4.2,No reviews available
"POCO C61 (Ethereal Blue, 64 GB)","₹6,999",https://www.flipkart.com/poco-c61-ethereal-blue-64-gb/p/itmdb8902b0c9344?pid=MOBGYQ6BXH69VAJY&lid=LSTMOBGYQ6BXH69VAJYWCT1R1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_657&otracker=browse&fm=organic&iid=55e2be2d-9212-43c6-bd85-ad9a947c1f07.MOBGYQ6BXH69VAJY.SEARCH&ppt=None&ppn=None&ssid=8kat8s0wog0000001713284370297,4.2,No reviews available
"Motorola g54 5G (Midnight Blue, 128 GB)","₹14,999",https://www.flipkart.com/motorola-g54-5g-midnight-blue-128-gb/p/itm1867d5933e9e8?pid=MOBGQFX8P4HFEUCD&lid=LSTMOBGQFX8P4HFEUCDNGAP9K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_663&otracker=browse&fm=organic&iid=55e2be2d-9212-43c6-bd85-ad9a947c1f07.MOBGQFX8P4HFEUCD.SEARCH&ppt=None&ppn=None&ssid=8kat8s0wog0000001713284370297,4.2,No reviews available
"REDMI A3 (Olive Green, 128 GB)","₹8,449",https://www.flipkart.com/redmi-a3-olive-green-128-gb/p/itm32be5d9bcd1c6?pid=MOBGYFZME3ASPFSG&lid=LSTMOBGYFZME3ASPFSGYYZLGW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_28_665&otracker=browse&fm=organic&iid=55e2be2d-9212-43c6-bd85-ad9a947c1f07.MOBGYFZME3ASPFSG.SEARCH&ppt=None&ppn=None&ssid=8kat8s0wog0000001713284370297,4.2,No reviews available
"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)","₹17,984",https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-prism-silver-128-gb/p/itm055143784ac74?pid=MOBGRHRP7QSDSQGH&lid=LSTMOBGRHRP7QSDSQGHQHRQGC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_674&otracker=browse&fm=organic&iid=d96bc818-f1e7-4208-81b5-046eecc0015b.MOBGRHRP7QSDSQGH.SEARCH&ppt=None&ppn=None&ssid=n78bxiw34w0000001713284371380,4.2,No reviews available
"realme Narzo N53 (Feather Black, 128 GB)","₹10,899",https://www.flipkart.com/realme-narzo-n53-feather-black-128-gb/p/itm3061a0a591574?pid=MOBGPYJY4UGJZH52&lid=LSTMOBGPYJY4UGJZH52EYORUO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_689&otracker=browse&fm=organic&iid=d96bc818-f1e7-4208-81b5-046eecc0015b.MOBGPYJY4UGJZH52.SEARCH&ppt=None&ppn=None&ssid=n78bxiw34w0000001713284371380,4.2,No reviews available
"vivo Y02t (Sunset Gold, 64 GB)","₹7,499",https://www.flipkart.com/vivo-y02t-sunset-gold-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPVE86NYTG&lid=LSTMOBGPJWPVE86NYTGOQ2HTZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_693&otracker=browse&fm=organic&iid=d96bc818-f1e7-4208-81b5-046eecc0015b.MOBGPJWPVE86NYTG.SEARCH&ppt=None&ppn=None&ssid=n78bxiw34w0000001713284371380,4.2,No reviews available
"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)","₹14,990",https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itm39c20bb68ff35?pid=MOBGRUFM57HBTHXK&lid=LSTMOBGRUFM57HBTHXKVIVYVG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_29_694&otracker=browse&fm=organic&iid=d96bc818-f1e7-4208-81b5-046eecc0015b.MOBGRUFM57HBTHXK.SEARCH&ppt=None&ppn=None&ssid=n78bxiw34w0000001713284371380,4.2,No reviews available
"POCO M4 Pro 5G (Power Black, 128 GB)","₹14,999",https://www.flipkart.com/poco-m4-pro-5g-power-black-128-gb/p/itm6582c30018b6b?pid=MOBGBEU73C6DGJGH&lid=LSTMOBGBEU73C6DGJGHTKDRFQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_698&otracker=browse&fm=organic&iid=0898a07b-2938-4591-b0c5-98a9fbb1bb25.MOBGBEU73C6DGJGH.SEARCH&ppt=None&ppn=None&ssid=qpfdyf4tbk0000001713284372539,4.2,No reviews available
LAVA A1 Vibe,₹899,https://www.flipkart.com/lava-a1-vibe/p/itm9abd80c5ffb5f?pid=MOBFA79EFZACHT6S&lid=LSTMOBFA79EFZACHT6SDFEHR9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_699&otracker=browse&fm=organic&iid=0898a07b-2938-4591-b0c5-98a9fbb1bb25.MOBFA79EFZACHT6S.SEARCH&ppt=None&ppn=None&ssid=qpfdyf4tbk0000001713284372539,4.2,No reviews available
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹21,999",https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itma5516a3a3e308?pid=MOBGZDPUZZJECUCH&lid=LSTMOBGZDPUZZJECUCH1FCBDX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_703&otracker=browse&fm=organic&iid=0898a07b-2938-4591-b0c5-98a9fbb1bb25.MOBGZDPUZZJECUCH.SEARCH&ppt=None&ppn=None&ssid=qpfdyf4tbk0000001713284372539,4.2,No reviews available
"vivo Y27 (Burgundy Black, 128 GB)","₹11,999",https://www.flipkart.com/vivo-y27-burgundy-black-128-gb/p/itm78b2110c431dd?pid=MOBGR5TSZH4ZGVZT&lid=LSTMOBGR5TSZH4ZGVZTSA5BUC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_715&otracker=browse&fm=organic&iid=0898a07b-2938-4591-b0c5-98a9fbb1bb25.MOBGR5TSZH4ZGVZT.SEARCH&ppt=None&ppn=None&ssid=qpfdyf4tbk0000001713284372539,4.2,No reviews available
"REDMI 12C (Mint Green, 64 GB)","₹8,199",https://www.flipkart.com/redmi-12c-mint-green-64-gb/p/itm6cc0b35e307c3?pid=MOBGZH88HCKTJHYH&lid=LSTMOBGZH88HCKTJHYHXLUHVR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_719&otracker=browse&fm=organic&iid=0898a07b-2938-4591-b0c5-98a9fbb1bb25.MOBGZH88HCKTJHYH.SEARCH&ppt=None&ppn=None&ssid=qpfdyf4tbk0000001713284372539,4.2,No reviews available
"vivo Y27 (Garden Green, 128 GB)","₹11,999",https://www.flipkart.com/vivo-y27-garden-green-128-gb/p/itm78b2110c431dd?pid=MOBGR5TS93PHHNDH&lid=LSTMOBGR5TS93PHHNDHFFMN4J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_30_720&otracker=browse&fm=organic&iid=0898a07b-2938-4591-b0c5-98a9fbb1bb25.MOBGR5TS93PHHNDH.SEARCH&ppt=None&ppn=None&ssid=qpfdyf4tbk0000001713284372539,4.2,No reviews available
"REDMI 11 Prime (Playful Green, 64 GB)","₹8,990",https://www.flipkart.com/redmi-11-prime-playful-green-64-gb/p/itm3df03ddd7739e?pid=MOBGZHFGRXY7H6XH&lid=LSTMOBGZHFGRXY7H6XHHJXPTW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_722&otracker=browse&fm=organic&iid=144ace34-12d2-4c37-855b-db5c4437513d.MOBGZHFGRXY7H6XH.SEARCH&ppt=None&ppn=None&ssid=v2ku4kddy80000001713284375374,4.2,No reviews available
"realme Narzo N55 (Prime Black, 64 GB)","₹9,898",https://www.flipkart.com/realme-narzo-n55-prime-black-64-gb/p/itm599c1b2a46e04?pid=MOBGZUFTCNHEXR4G&lid=LSTMOBGZUFTCNHEXR4GZJFUZT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_729&otracker=browse&fm=organic&iid=144ace34-12d2-4c37-855b-db5c4437513d.MOBGZUFTCNHEXR4G.SEARCH&ppt=None&ppn=None&ssid=v2ku4kddy80000001713284375374,4.2,No reviews available
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹31,999",https://www.flipkart.com/redmi-note-13-pro-5g-fusion-purple-256-gb/p/itmb1aa74d7307e2?pid=MOBGWFHFMH3FAA39&lid=LSTMOBGWFHFMH3FAA394L4TS5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_735&otracker=browse&fm=organic&iid=144ace34-12d2-4c37-855b-db5c4437513d.MOBGWFHFMH3FAA39.SEARCH&ppt=None&ppn=None&ssid=v2ku4kddy80000001713284375374,4.2,No reviews available
Kechaoda 888,"₹1,740",https://www.flipkart.com/kechaoda-888/p/itmc1c4e6f3d00af?pid=MOBG78XSJPHYNCBC&lid=LSTMOBG78XSJPHYNCBCKBAEQZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_32_760&otracker=browse&fm=organic&iid=134c0c60-7700-458f-b1af-fb997984d21b.MOBG78XSJPHYNCBC.SEARCH&ppt=None&ppn=None&ssid=zpnchlonn40000001713284376444,4.2,No reviews available
"SAMSUNG Galaxy M34 5G (Waterfall Blue, 128 GB)","₹18,399",https://www.flipkart.com/samsung-galaxy-m34-5g-waterfall-blue-128-gb/p/itm90a930aba5695?pid=MOBGRUE7WTXNEGVK&lid=LSTMOBGRUE7WTXNEGVKJKQYFU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_773&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBGRUE7WTXNEGVK.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
"Tecno Pova 5 Pro 5G (Silver Fantasy, 128 GB)","₹14,999",https://www.flipkart.com/tecno-pova-5-pro-5g-silver-fantasy-128-gb/p/itme6afc56397696?pid=MOBGTKBPQWJYMSBP&lid=LSTMOBGTKBPQWJYMSBPRKFZKJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_775&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBGTKBPQWJYMSBP.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹33,999",https://www.flipkart.com/redmi-note-13-pro-5g-fusion-white-256-gb/p/itmdf7fe7bfc84f7?pid=MOBGWFHFHXHFTQCD&lid=LSTMOBGWFHFHXHFTQCDRGZJ6F&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_776&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBGWFHFHXHFTQCD.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
"POCO C50 (Royal Blue, 32 GB)","₹6,499",https://www.flipkart.com/poco-c50-royal-blue-32-gb/p/itma43af9d14952e?pid=MOBGK8WZUTGDEZFA&lid=LSTMOBGK8WZUTGDEZFAWKBDLT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_781&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBGK8WZUTGDEZFA.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
"POCO X6 5G (Snowstorm White, 256 GB)","₹21,999",https://www.flipkart.com/poco-x6-5g-snowstorm-white-256-gb/p/itmc37da758e10c1?pid=MOBGWMGBW4DQE3MK&lid=LSTMOBGWMGBW4DQE3MKS9JJIF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_783&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBGWMGBW4DQE3MK.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
"Tecno Pova 5 Pro 5G (Dark Illusion, 128 GB)","₹14,999",https://www.flipkart.com/tecno-pova-5-pro-5g-dark-illusion-128-gb/p/itme6afc56397696?pid=MOBGTKBHGDAAJTHZ&lid=LSTMOBGTKBHGDAAJTHZKC2RYP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_784&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBGTKBHGDAAJTHZ.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
LAVA Gem Power 22,"₹1,680",https://www.flipkart.com/lava-gem-power-22/p/itma301aeaaff5c5?pid=MOBF94EQFANKSARH&lid=LSTMOBF94EQFANKSARHFTQ9XB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_787&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBF94EQFANKSARH.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
LAVA A3 vibe,"₹1,212",https://www.flipkart.com/lava-a3-vibe/p/itmed3fd7c1336a8?pid=MOBFFTG38RKCAZRZ&lid=LSTMOBFFTG38RKCAZRZXTXVOV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_792&otracker=browse&fm=organic&iid=b70ce5f8-e47e-4237-adc2-e9152149d3a6.MOBFFTG38RKCAZRZ.SEARCH&ppt=None&ppn=None&ssid=g4gdkt4nf40000001713284377575,4.2,No reviews available
"SAMSUNG GALAXY M13 (Midnight Blue, 64 GB)","₹13,990",https://www.flipkart.com/samsung-galaxy-m13-midnight-blue-64-gb/p/itme9d85574c16d5?pid=MOBGHDXFGNNCDZ4Z&lid=LSTMOBGHDXFGNNCDZ4ZXIF0FR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_34_793&otracker=browse&fm=organic&iid=f6c2653e-7db0-4436-a88f-d4f01beefa88.MOBGHDXFGNNCDZ4Z.SEARCH&ppt=None&ppn=None&ssid=r21mibb4qo0000001713284378854,4.2,No reviews available
"REDMI 12C (Lavender Purple, 64 GB)","₹8,299",https://www.flipkart.com/redmi-12c-lavender-purple-64-gb/p/itm17c7073246292?pid=MOBGZH88UMCQMQHH&lid=LSTMOBGZH88UMCQMQHHHFNQUU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_34_798&otracker=browse&fm=organic&iid=f6c2653e-7db0-4436-a88f-d4f01beefa88.MOBGZH88UMCQMQHH.SEARCH&ppt=None&ppn=None&ssid=r21mibb4qo0000001713284378854,4.2,No reviews available
"REDMI Note 13 Pro+ 5G (Fusion Black, 256 GB)","₹29,999",https://www.flipkart.com/redmi-note-13-pro-5g-fusion-black-256-gb/p/itm56794a2a5fb50?pid=MOBGZF9PYJW9ZVFC&lid=LSTMOBGZF9PYJW9ZVFC7KYVPT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_34_806&otracker=browse&fm=organic&iid=f6c2653e-7db0-4436-a88f-d4f01beefa88.MOBGZF9PYJW9ZVFC.SEARCH&ppt=None&ppn=None&ssid=r21mibb4qo0000001713284378854,4.2,No reviews available
"SAMSUNG Galaxy M34 5G without charger (Midnight Blue, 128 GB)","₹16,890",https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-midnight-blue-128-gb/p/itmc59f8958105c0?pid=MOBGRTUHPZZYJYFR&lid=LSTMOBGRTUHPZZYJYFRYL1TET&marketplace=FLIPKART&store=tyy%2F4io&srno=b_34_812&otracker=browse&fm=organic&iid=f6c2653e-7db0-4436-a88f-d4f01beefa88.MOBGRTUHPZZYJYFR.SEARCH&ppt=None&ppn=None&ssid=r21mibb4qo0000001713284378854,4.2,No reviews available
"REDMI Note 13 5G (Prism Gold, 128 GB)","₹16,480",https://www.flipkart.com/redmi-note-13-5g-prism-gold-128-gb/p/itm82475e073eb2e?pid=MOBGXYWXMQEFE9VH&lid=LSTMOBGXYWXMQEFE9VHIMDYAI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_34_816&otracker=browse&fm=organic&iid=f6c2653e-7db0-4436-a88f-d4f01beefa88.MOBGXYWXMQEFE9VH.SEARCH&ppt=None&ppn=None&ssid=r21mibb4qo0000001713284378854,4.2,No reviews available
LAVA A1 josh Bol,₹999,https://www.flipkart.com/lava-a1-josh-bol/p/itm35b50decd618d?pid=MOBFGQRZTZ3KHQYK&lid=LSTMOBFGQRZTZ3KHQYKA28AJX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_826&otracker=browse&fm=organic&iid=cc4dc082-725f-4f0f-9898-392630c7d474.MOBFGQRZTZ3KHQYK.SEARCH&ppt=None&ppn=None&ssid=53k228ppw00000001713284380344,4.2,No reviews available
"REDMI 11 Prime (Playful Green, 64 GB)","₹8,990",https://www.flipkart.com/redmi-11-prime-playful-green-64-gb/p/itm3df03ddd7739e?pid=MOBGZHFGRXY7H6XH&lid=LSTMOBGZHFGRXY7H6XHHJXPTW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_829&otracker=browse&fm=organic&iid=cc4dc082-725f-4f0f-9898-392630c7d474.MOBGZHFGRXY7H6XH.SEARCH&ppt=None&ppn=None&ssid=53k228ppw00000001713284380344,4.2,No reviews available
"REDMI 12 (Jade Black, 128 GB)","₹9,995",https://www.flipkart.com/redmi-12-jade-black-128-gb/p/itmdea120c991f35?pid=MOBGZF9PZHSZZSEA&lid=LSTMOBGZF9PZHSZZSEA5YBIOJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_836&otracker=browse&fm=organic&iid=cc4dc082-725f-4f0f-9898-392630c7d474.MOBGZF9PZHSZZSEA.SEARCH&ppt=None&ppn=None&ssid=53k228ppw00000001713284380344,4.2,No reviews available
"REDMI Note 13 5G (Prism Gold, 256 GB)","₹20,745",https://www.flipkart.com/redmi-note-13-5g-prism-gold-256-gb/p/itm82475e073eb2e?pid=MOBGXFFKKX8HWPHZ&lid=LSTMOBGXFFKKX8HWPHZFL7LEG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_846&otracker=browse&fm=organic&iid=33b1542f-f7e8-438a-8730-0a3c4496e66d.MOBGXFFKKX8HWPHZ.SEARCH&ppt=None&ppn=None&ssid=aparm2bgb40000001713284381299,4.2,No reviews available
"itel P55 5G |50MP Dual Rear Camera|5000mAh Battery|Expandable Upto 1 TB (Mint Green, 64 GB)","₹9,491",https://www.flipkart.com/itel-p55-5g-50mp-dual-rear-camera-5000mah-battery-expandable-upto-1-tb-mint-green-64-gb/p/itm997ff2f1af0f8?pid=MOBGTVZETZHFUGGQ&lid=LSTMOBGTVZETZHFUGGQWS83X7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_848&otracker=browse&fm=organic&iid=33b1542f-f7e8-438a-8730-0a3c4496e66d.MOBGTVZETZHFUGGQ.SEARCH&ppt=None&ppn=None&ssid=aparm2bgb40000001713284381299,4.2,No reviews available
"REDMI A2 (Sea Green, 64 GB)","₹6,450",https://www.flipkart.com/redmi-a2-sea-green-64-gb/p/itm548d340055073?pid=MOBGPVYEHMPGNCBZ&lid=LSTMOBGPVYEHMPGNCBZ8VMPK4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_849&otracker=browse&fm=organic&iid=33b1542f-f7e8-438a-8730-0a3c4496e66d.MOBGPVYEHMPGNCBZ.SEARCH&ppt=None&ppn=None&ssid=aparm2bgb40000001713284381299,4.2,No reviews available
"SAMSUNG Galaxy M34 5G (Graphite Black, 128 GB)","₹16,599",https://www.flipkart.com/samsung-galaxy-m34-5g-graphite-black-128-gb/p/itm8ea893bfe52dd?pid=MOBGRZU8GKJU92NZ&lid=LSTMOBGRZU8GKJU92NZHXDIXH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_873&otracker=browse&fm=organic&iid=de792bd4-8c34-4eac-8801-c08e6e9b02d8.MOBGRZU8GKJU92NZ.SEARCH&ppt=None&ppn=None&ssid=iorc5ix3k00000001713284382646,4.2,No reviews available
"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)","₹17,499",https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itm89d3030e3857e?pid=MOBGBKQFHKZHTHKJ&lid=LSTMOBGBKQFHKZHTHKJRGO4UI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_876&otracker=browse&fm=organic&iid=de792bd4-8c34-4eac-8801-c08e6e9b02d8.MOBGBKQFHKZHTHKJ.SEARCH&ppt=None&ppn=None&ssid=iorc5ix3k00000001713284382646,4.2,No reviews available
"Tecno Pova 5 Pro 5G (Silver Fantasy, 256 GB)","₹15,999",https://www.flipkart.com/tecno-pova-5-pro-5g-silver-fantasy-256-gb/p/itme6afc56397696?pid=MOBGTKBPKNY2GQEK&lid=LSTMOBGTKBPKNY2GQEKUKXPZR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_878&otracker=browse&fm=organic&iid=de792bd4-8c34-4eac-8801-c08e6e9b02d8.MOBGTKBPKNY2GQEK.SEARCH&ppt=None&ppn=None&ssid=iorc5ix3k00000001713284382646,4.2,No reviews available
"REDMI A2 (Aqua Blue, 64 GB)","₹5,995",https://www.flipkart.com/redmi-a2-aqua-blue-64-gb/p/itm7b1ee7f999c5f?pid=MOBGZF9P6ZVNFTDM&lid=LSTMOBGZF9P6ZVNFTDMCPK1QC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_883&otracker=browse&fm=organic&iid=de792bd4-8c34-4eac-8801-c08e6e9b02d8.MOBGZF9P6ZVNFTDM.SEARCH&ppt=None&ppn=None&ssid=iorc5ix3k00000001713284382646,4.2,No reviews available
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)","₹33,999",https://www.flipkart.com/redmi-note-13-pro-5g-fusion-purple-512-gb/p/itm0c1ca0203db6f?pid=MOBGZF9PNYUVWYZH&lid=LSTMOBGZF9PNYUVWYZHK9NW6W&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_892&otracker=browse&fm=organic&iid=c13ee428-9337-4450-ab5d-6fe9bde1100b.MOBGZF9PNYUVWYZH.SEARCH&ppt=None&ppn=None&ssid=kadu71gpdc0000001713284384341,4.2,No reviews available
"REDMI Note 11s (Space Black, 128 GB)","₹15,690",https://www.flipkart.com/redmi-note-11s-space-black-128-gb/p/itmd5a2c088fa559?pid=MOBGHDXFEPHGSHT2&lid=LSTMOBGHDXFEPHGSHT2F7N5LR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_897&otracker=browse&fm=organic&iid=c13ee428-9337-4450-ab5d-6fe9bde1100b.MOBGHDXFEPHGSHT2.SEARCH&ppt=None&ppn=None&ssid=kadu71gpdc0000001713284384341,4.2,No reviews available
"Tecno Pova 5 Pro 5G (Silver Fantasy, 256 GB)","₹15,999",https://www.flipkart.com/tecno-pova-5-pro-5g-silver-fantasy-256-gb/p/itme6afc56397696?pid=MOBGTKBPKNY2GQEK&lid=LSTMOBGTKBPKNY2GQEKUKXPZR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_900&otracker=browse&fm=organic&iid=c13ee428-9337-4450-ab5d-6fe9bde1100b.MOBGTKBPKNY2GQEK.SEARCH&ppt=None&ppn=None&ssid=kadu71gpdc0000001713284384341,4.2,No reviews available
"POCO X6 5G (Snowstorm White, 512 GB)","₹22,999",https://www.flipkart.com/poco-x6-5g-snowstorm-white-512-gb/p/itm702c7cefff09f?pid=MOBGWMGBEXPKZSRG&lid=LSTMOBGWMGBEXPKZSRGOI3Z67&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_902&otracker=browse&fm=organic&iid=c13ee428-9337-4450-ab5d-6fe9bde1100b.MOBGWMGBEXPKZSRG.SEARCH&ppt=None&ppn=None&ssid=kadu71gpdc0000001713284384341,4.2,No reviews available
"Tecno Pova 5 Pro 5G (Silver Fantasy, 128 GB)","₹14,999",https://www.flipkart.com/tecno-pova-5-pro-5g-silver-fantasy-128-gb/p/itme6afc56397696?pid=MOBGTKBPQWJYMSBP&lid=LSTMOBGTKBPQWJYMSBPRKFZKJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_904&otracker=browse&fm=organic&iid=c13ee428-9337-4450-ab5d-6fe9bde1100b.MOBGTKBPQWJYMSBP.SEARCH&ppt=None&ppn=None&ssid=kadu71gpdc0000001713284384341,4.2,No reviews available
